"Entry","Mw","conc_mmolgDW","0.9conc"
"P0A809",22086,8.12345564625842E-07,7.31111008163258E-07
"P45464",72825,8.15607996612291E-07,7.34E-07
"P0AFL6",58136,8.15607996612291E-07,7.34E-07
"P46852",26279,8.1887042859874E-07,7.37E-07
"P0AGL7",26978,8.1887042859874E-07,7.37E-07
"P0A9F1",17640,8.1887042859874E-07,7.37E-07
"P76491",22708,8.22132860585189E-07,7.3991957452667E-07
"P0A6H8",54822,8.22132860585189E-07,7.3991957452667E-07
"P08365",9272,8.22132860585189E-07,7.3991957452667E-07
"P77544",24326,8.25395292571638E-07,7.42855763314474E-07
"P0AF59",8550,8.28657724558087E-07,7.45791952102278E-07
"P0AB20",11779,8.28657724558087E-07,7.45791952102278E-07
"P32695",38468,8.35182588530986E-07,7.51664329677887E-07
"P10908",27410,8.35182588530986E-07,7.51664329677887E-07
"P77302",46452,8.38445020517435E-07,7.54600518465692E-07
"P76537",20898,8.38445020517435E-07,7.54600518465692E-07
"P37595",33394,8.38445020517435E-07,7.54600518465692E-07
"P0AE58",15436,8.41707452503884E-07,7.57536707253496E-07
"P0A6T3",41442,8.41707452503884E-07,7.57536707253496E-07
"P40120",62758,8.45E-07,7.604728960413E-07
"P12995",47336,8.45E-07,7.604728960413E-07
"P76062",17663,8.48232316476783E-07,7.63409084829105E-07
"P64463",7276,8.48232316476783E-07,7.63409084829105E-07
"P62672",13867,8.48232316476783E-07,7.63409084829105E-07
"P0A9U6",20092,8.48232316476783E-07,7.63409084829105E-07
"P64493",8942,8.51494748463232E-07,7.66345273616909E-07
"P39405",30113,8.51494748463232E-07,7.66345273616909E-07
"P25906",30706,8.51494748463232E-07,7.66345273616909E-07
"P0AFH6",33022,8.51494748463232E-07,7.66345273616909E-07
"P0AAS9",7467,8.54757180449681E-07,7.69281462404713E-07
"P22524",26974,8.58E-07,7.72217651192517E-07
"P0AED7",41269,8.58E-07,7.72217651192517E-07
"P07913",37239,8.58E-07,7.72217651192517E-07
"P00936",97586,8.58E-07,7.72217651192517E-07
"Q2MB16",8514,8.61282044422579E-07,7.75153839980321E-07
"P52644",15166,8.61282044422579E-07,7.75153839980321E-07
"P37626",38828,8.64544476409028E-07,7.78090028768125E-07
"P22333",36397,8.64544476409028E-07,7.78090028768125E-07
"P0A9B6",37299,8.67806908395477E-07,7.81E-07
"P0A8D6",18880,8.67806908395477E-07,7.81E-07
"P04994",51832,8.71069340381927E-07,7.84E-07
"P64517",6678,8.74331772368376E-07,7.86898595131538E-07
"P0A8U0",20708,8.74331772368376E-07,7.86898595131538E-07
"P0A6U5",23431,8.74331772368376E-07,7.86898595131538E-07
"P76471",18610,8.77594204354825E-07,7.89834783919343E-07
"P29131",35793,8.77594204354825E-07,7.89834783919343E-07
"P0AEF8",37497,8.80856636341274E-07,7.92770972707147E-07
"P0ACL9",29425,8.80856636341274E-07,7.92770972707147E-07
"P60720",23883,8.84119068327723E-07,7.95707161494951E-07
"P0ACV8",9321,8.84119068327723E-07,7.95707161494951E-07
"A5A616",3509,8.87381500314172E-07,7.98643350282755E-07
"Q57261",39091,8.90643932300622E-07,8.0157953907056E-07
"P52119",10789,8.90643932300622E-07,8.0157953907056E-07
"P0C0T5",30137,8.90643932300622E-07,8.0157953907056E-07
"P0A921",33163,8.90643932300622E-07,8.0157953907056E-07
"P0A8W0",29524,8.90643932300622E-07,8.0157953907056E-07
"P41052",40256,8.93906364287071E-07,8.04515727858364E-07
"P0AFB8",52255,8.93906364287071E-07,8.04515727858364E-07
"P39411",18213,8.9716879627352E-07,8.07451916646168E-07
"P40710",25844,9.00431228259969E-07,8.10388105433972E-07
"P39310",23505,9.00431228259969E-07,8.10388105433972E-07
"P0AGK1",32512,9.00431228259969E-07,8.10388105433972E-07
"P0ADR2",14333,9.00431228259969E-07,8.10388105433972E-07
"P63386",29097,9.03693660246418E-07,8.13324294221776E-07
"P77806",42963,9.07E-07,8.16260483009581E-07
"P56614",5883,9.07E-07,8.16260483009581E-07
"P25539",40338,9.07E-07,8.16260483009581E-07
"P23305",26729,9.07E-07,8.16260483009581E-07
"P0AGG2",31966,9.07E-07,8.16260483009581E-07
"P0AEQ1",13737,9.07E-07,8.16260483009581E-07
"P0ADP7",22153,9.07E-07,8.16260483009581E-07
"P60955",33108,9.10218524219317E-07,8.19196671797385E-07
"P23917",32500,9.10218524219317E-07,8.19196671797385E-07
"P0ADG1",9703,9.10218524219317E-07,8.19196671797385E-07
"P75862",20589,9.13480956205766E-07,8.22132860585189E-07
"P77150",31322,9.16743388192215E-07,8.25069049372994E-07
"P0AFQ7",29809,9.16743388192215E-07,8.25069049372994E-07
"P0ADP0",27122,9.16743388192215E-07,8.25069049372994E-07
"P03841",31943,9.2E-07,8.28E-07
"P45470",18858,9.23268252165113E-07,8.30941426948602E-07
"P37639",31563,9.26530684151562E-07,8.33877615736406E-07
"P0ABQ0",43438,9.29793116138012E-07,8.36813804524211E-07
"P39356",36112,9.33055548124461E-07,8.39749993312015E-07
"P0A935",40411,9.33055548124461E-07,8.39749993312015E-07
"P77775",32699,9.3631798011091E-07,8.42686182099819E-07
"P33940",60230,9.3631798011091E-07,8.42686182099819E-07
"P29013",60814,9.3631798011091E-07,8.42686182099819E-07
"P0ABF6",31540,9.3631798011091E-07,8.42686182099819E-07
"P0A890",9095,9.3631798011091E-07,8.42686182099819E-07
"P0AFT2",24801,9.39580412097359E-07,8.45622370887623E-07
"P77625",23008,9.42842844083808E-07,8.48558559675427E-07
"P75745",34386,9.42842844083808E-07,8.48558559675427E-07
"P27833",41901,9.42842844083808E-07,8.48558559675427E-07
"P24232",43868,9.42842844083808E-07,8.48558559675427E-07
"P0ADA1",23622,9.42842844083808E-07,8.48558559675427E-07
"P0ACL2",29836,9.42842844083808E-07,8.48558559675427E-07
"P36548",31412,9.46105276070257E-07,8.51494748463231E-07
"P33015",38100,9.46105276070257E-07,8.51494748463231E-07
"P03004",52551,9.46105276070257E-07,8.51494748463231E-07
"P76145",29006,9.49367708056707E-07,8.54430937251036E-07
"P50457",44729,9.49367708056707E-07,8.54430937251036E-07
"P0AFX9",35750,9.49367708056707E-07,8.54430937251036E-07
"P0ADI7",20452,9.49367708056707E-07,8.54430937251036E-07
"P75991",8769,9.52630140043156E-07,8.57367126038841E-07
"P75791",47329,9.52630140043156E-07,8.57367126038841E-07
"P36879",34647,9.52630140043156E-07,8.57367126038841E-07
"P15042",73606,9.52630140043156E-07,8.57367126038841E-07
"P71298",53074,9.55892572029605E-07,8.60303314826645E-07
"P69425",18421,9.55892572029605E-07,8.60303314826645E-07
"P22939",32160,9.59155004016054E-07,8.63239503614449E-07
"P0A6K1",30209,9.59155004016054E-07,8.63239503614449E-07
"P27848",29708,9.62417436002503E-07,8.66175692402253E-07
"P0ACL0",28048,9.62417436002503E-07,8.66175692402253E-07
"P0AAB4",55604,9.62417436002503E-07,8.66175692402253E-07
"P0ACS5",16179,9.65679867988952E-07,8.69111881190057E-07
"P0A6J8",39316,9.65679867988952E-07,8.69111881190057E-07
"P07862",32840,9.65679867988952E-07,8.69111881190057E-07
"P0AB18",12410,9.68942299975402E-07,8.72E-07
"P0ABV2",15527,9.72204731961851E-07,8.75E-07
"P0AAP3",10318,9.754671639483E-07,8.7792044755347E-07
"P06993",103118,9.754671639483E-07,8.7792044755347E-07
"P39832",27729,9.82E-07,8.83792825129078E-07
"P75949",37595,9.88516891894096E-07,8.89665202704686E-07
"P0AB12",16275,9.88516891894096E-07,8.89665202704686E-07
"P76256",25181,9.91779323880546E-07,8.92601391492491E-07
"P76034",27603,9.91779323880546E-07,8.92601391492491E-07
"P62517",96937,9.91779323880546E-07,8.92601391492491E-07
"P52647",128824,9.91779323880546E-07,8.92601391492491E-07
"P45579",39092,9.91779323880546E-07,8.92601391492491E-07
"P0A8Q6",12179,9.91779323880546E-07,8.92601391492491E-07
"P75863",40644,9.95E-07,8.95537580280296E-07
"P32131",52729,9.95E-07,8.95537580280296E-07
"P0ACB7",45245,9.95E-07,8.95537580280296E-07
"P64429",31460,9.98304187853444E-07,8.984737690681E-07
"P19926",45683,9.98304187853444E-07,8.984737690681E-07
"P0A948",22688,9.98304187853444E-07,8.984737690681E-07
"Q46871",28872,1.00156661983989E-06,9.01409957855901E-07
"P77488",67617,1.00482905182634E-06,9.04346146643706E-07
"P0AEB0",32538,1.00482905182634E-06,9.04346146643706E-07
"Q46856",42097,1.00809148381279E-06,9.07282335431511E-07
"P0AD72",1924,1.00809148381279E-06,9.07282335431511E-07
"P75864",78854,1.01787877977214E-06,9.16090901794926E-07
"P64599",19672,1.02114121175859E-06,9.19E-07
"P0ABZ4",19997,1.02114121175859E-06,9.19E-07
"P64614",9196,1.02440364374504E-06,9.22E-07
"P0AEQ6",24364,1.02440364374504E-06,9.22E-07
"P0ACP1",37999,1.02440364374504E-06,9.22E-07
"P02943",49912,1.02440364374504E-06,9.22E-07
"P24205",37410,1.02766607573149E-06,9.24899468158341E-07
"P0AB65",10300,1.02766607573149E-06,9.24899468158341E-07
"P0A8N5",57827,1.02766607573149E-06,9.24899468158341E-07
"P09996",13787,1.02766607573149E-06,9.24899468158341E-07
"P77754",18199,1.03092850771794E-06,9.27835656946146E-07
"P45807",6025,1.03092850771794E-06,9.27835656946146E-07
"P33232",42728,1.03092850771794E-06,9.27835656946146E-07
"P24255",53990,1.03092850771794E-06,9.27835656946146E-07
"P0ADX7",16624,1.03092850771794E-06,9.27835656946146E-07
"P77454",32903,1.03419093970439E-06,9.30771845733951E-07
"P77398",74289,1.03419093970439E-06,9.30771845733951E-07
"P76290",27777,1.03419093970439E-06,9.30771845733951E-07
"P27250",36502,1.03419093970439E-06,9.30771845733951E-07
"P0AG80",48449,1.03419093970439E-06,9.30771845733951E-07
"Q46920",32588,1.03745337169083E-06,9.33708034521747E-07
"P76015",38215,1.03745337169083E-06,9.33708034521747E-07
"P60472",28444,1.03745337169083E-06,9.33708034521747E-07
"P42625",5961,1.03745337169083E-06,9.33708034521747E-07
"P32664",29689,1.03745337169083E-06,9.33708034521747E-07
"P0AFH2",33443,1.03745337169083E-06,9.33708034521747E-07
"P0A873",28422,1.03745337169083E-06,9.33708034521747E-07
"Q46864",14703,1.04071580367728E-06,9.36644223309552E-07
"P39337",18622,1.04071580367728E-06,9.36644223309552E-07
"P0ADS9",26429,1.04071580367728E-06,9.36644223309552E-07
"P25746",22948,1.044E-06,9.39580412097357E-07
"P24203",35660,1.044E-06,9.39580412097357E-07
"P0AFI2",83831,1.044E-06,9.39580412097357E-07
"P0A9R7",24439,1.044E-06,9.39580412097357E-07
"P06983",33852,1.05050309963663E-06,9.45452789672967E-07
"P37057",8430,1.05376553162308E-06,9.48388978460772E-07
"P0AEW6",48449,1.05376553162308E-06,9.48388978460772E-07
"P0A6I6",17837,1.05376553162308E-06,9.48388978460772E-07
"P06966",15656,1.05376553162308E-06,9.48388978460772E-07
"P0C0R7",23335,1.06029039559598E-06,9.54261356036382E-07
"P64602",10680,1.06355282758243E-06,9.57197544824187E-07
"P0A6I3",36360,1.06681525956888E-06,9.60133733611992E-07
"P04335",47009,1.06681525956888E-06,9.60133733611992E-07
"P37052",16990,1.07007769155533E-06,9.63069922399797E-07
"P75728",42953,1.07334012354177E-06,9.66E-07
"P0ACB4",21226,1.07334012354177E-06,9.66E-07
"P0AB46",11852,1.07334012354177E-06,9.66E-07
"P75736",28437,1.07660255552822E-06,9.68942299975398E-07
"P0A6V5",12082,1.07660255552822E-06,9.68942299975398E-07
"Q47710",11811,1.07986498751467E-06,9.71878488763203E-07
"P39286",39193,1.07986498751467E-06,9.71878488763203E-07
"P23003",41967,1.08312741950112E-06,9.74814677551008E-07
"P0ADR6",41905,1.08638985148757E-06,9.77750866338813E-07
"P75957",25438,1.09943957943337E-06,9.89495621490033E-07
"P37330",80489,1.10270201141982E-06,9.92431810277838E-07
"P14081",68867,1.10270201141982E-06,9.92431810277838E-07
"P00803",35960,1.10270201141982E-06,9.92431810277838E-07
"P31547",23256,1.10922687539272E-06,9.98304187853448E-07
"P29745",44923,1.11248930737916E-06,1.00124037664124E-06
"P08192",45406,1.11575173936561E-06,1.00417656542905E-06
"P60390",34878,1.12227660333851E-06,1.01E-06
"P76112",19248,1.12553903532496E-06,1.013E-06
"P0AC13",30615,1.12553903532496E-06,1.013E-06
"P07604",57656,1.12553903532496E-06,1.013E-06
"P11880",47447,1.12880146731141E-06,1.01592132058027E-06
"P60240",109769,1.13206389929786E-06,1.01885750936807E-06
"P63235",55077,1.13532633128431E-06,1.02179369815588E-06
"P15373",12359,1.13532633128431E-06,1.02179369815588E-06
"P07109",28653,1.13532633128431E-06,1.02179369815588E-06
"P37647",33962,1.14511362724366E-06,1.03060226451929E-06
"P13024",34747,1.14511362724366E-06,1.03060226451929E-06
"P0ACV4",11351,1.14511362724366E-06,1.03060226451929E-06
"P18390",17353,1.14837605923011E-06,1.0335384533071E-06
"P30958",129983,1.15163849121655E-06,1.0364746420949E-06
"P0AF03",21222,1.15163849121655E-06,1.0364746420949E-06
"P00804",18156,1.15163849121655E-06,1.0364746420949E-06
"P0A8Y3",22732,1.154900923203E-06,1.0394108308827E-06
"P0A8D0",17229,1.154900923203E-06,1.0394108308827E-06
"P0A6S7",36362,1.15816335518945E-06,1.04234701967051E-06
"P06971",82182,1.15816335518945E-06,1.04234701967051E-06
"P76550",29751,1.1614257871759E-06,1.04528320845831E-06
"P31802",23575,1.1614257871759E-06,1.04528320845831E-06
"P22523",170230,1.1614257871759E-06,1.04528320845831E-06
"P0AAG3",26661,1.16468821916235E-06,1.04821939724612E-06
"P0A6M2",20142,1.16468821916235E-06,1.04821939724612E-06
"P76001",13414,1.168E-06,1.05115558603392E-06
"P64588",23401,1.168E-06,1.05115558603392E-06
"P77667",13300,1.17121308313525E-06,1.05409177482173E-06
"P0ADT5",45026,1.17121308313525E-06,1.05409177482173E-06
"P76425",30419,1.1744755151217E-06,1.057E-06
"P65870",13773,1.1744755151217E-06,1.057E-06
"P32157",25343,1.1744755151217E-06,1.057E-06
"P18956",61768,1.1744755151217E-06,1.057E-06
"P0A8N0",17693,1.1744755151217E-06,1.057E-06
"P77434",46216,1.17773794710815E-06,1.06E-06
"P0AAS0",18267,1.17773794710815E-06,1.06E-06
"P07117",54344,1.17773794710815E-06,1.06E-06
"P0ADQ2",37094,1.181E-06,1.06290034118514E-06
"P75792",30413,1.18426281108105E-06,1.06583652997294E-06
"P10902",60337,1.18426281108105E-06,1.06583652997294E-06
"P0A7Y8",13789,1.18426281108105E-06,1.06583652997294E-06
"P18196",24776,1.1875252430675E-06,1.06877271876075E-06
"P0AFZ1",28643,1.19405010704039E-06,1.07464509633635E-06
"P37750",21675,1.19731253902684E-06,1.07758128512416E-06
"P0AAY6",17666,1.19731253902684E-06,1.07758128512416E-06
"P0AAG0",35844,1.19731253902684E-06,1.07758128512416E-06
"P22256",45775,1.20383740299974E-06,1.08345366269977E-06
"P0A8Y1",25301,1.20383740299974E-06,1.08345366269977E-06
"P31475",26076,1.20709983498619E-06,1.08638985148757E-06
"P30871",48389,1.20709983498619E-06,1.08638985148757E-06
"P0AFM2",36023,1.20709983498619E-06,1.08638985148757E-06
"P0AD83",5098,1.20709983498619E-06,1.08638985148757E-06
"P0A9J0",55364,1.20709983498619E-06,1.08638985148757E-06
"P23898",17283,1.21036226697264E-06,1.08932604027538E-06
"Q47083",35856,1.21362469895909E-06,1.09226222906318E-06
"P36680",28292,1.21688713094554E-06,1.09519841785099E-06
"P0AFZ5",18801,1.21688713094554E-06,1.09519841785099E-06
"P67080",25787,1.22014956293199E-06,1.09813460663879E-06
"P25519",48327,1.22014956293199E-06,1.09813460663879E-06
"P0A8E5",13942,1.22014956293199E-06,1.09813460663879E-06
"P39274",10468,1.22341199491844E-06,1.1010707954266E-06
"P17952",53626,1.22993685889133E-06,1.1069431730022E-06
"P45748",20768,1.23319929087778E-06,1.10987936179E-06
"P0A901",19852,1.23319929087778E-06,1.10987936179E-06
"P0AFS9",49058,1.23646172286423E-06,1.11281555057781E-06
"P0AD05",25039,1.23646172286423E-06,1.11281555057781E-06
"P37751",43188,1.23972415485068E-06,1.11575173936561E-06
"P20083",70244,1.243E-06,1.11868792815342E-06
"P64564",21167,1.24951145081003E-06,1.12456030572903E-06
"P0A8T1",31877,1.25277388279648E-06,1.12749649451683E-06
"P0A8A4",31211,1.25277388279648E-06,1.12749649451683E-06
"P76127",7987,1.256E-06,1.13043268330464E-06
"P0AG84",31488,1.25929874676938E-06,1.13336887209244E-06
"P0ACA1",22545,1.25929874676938E-06,1.13336887209244E-06
"P0AA39",36027,1.25929874676938E-06,1.13336887209244E-06
"P0ADR8",50972,1.26256117875583E-06,1.13630506088025E-06
"P0A6E1",19151,1.26256117875583E-06,1.13630506088025E-06
"P77690",42238,1.26908604272872E-06,1.14217743845585E-06
"P37906",47170,1.27561090670162E-06,1.148E-06
"P21369",23362,1.27561090670162E-06,1.148E-06
"P31064",44429,1.27887333868807E-06,1.151E-06
"P23883",53419,1.27887333868807E-06,1.151E-06
"P0ABU9",25598,1.27887333868807E-06,1.151E-06
"P14900",46974,1.28539820266097E-06,1.15685838239487E-06
"P0ADH5",22993,1.28539820266097E-06,1.15685838239487E-06
"P0ACH5",15184,1.28539820266097E-06,1.15685838239487E-06
"P67624",8470,1.28866063464742E-06,1.15979457118268E-06
"P0A8V6",26969,1.28866063464742E-06,1.15979457118268E-06
"P0ABF8",20701,1.29192306663387E-06,1.16273075997048E-06
"P26612",56639,1.29844793060677E-06,1.16860313754609E-06
"P22188",53344,1.29844793060677E-06,1.16860313754609E-06
"P0ABQ4",17999,1.29844793060677E-06,1.16860313754609E-06
"P0A9F9",35629,1.29844793060677E-06,1.16860313754609E-06
"P04968",56195,1.305E-06,1.1744755151217E-06
"P39406",37625,1.30823522656611E-06,1.1774117039095E-06
"P0AC84",28434,1.30823522656611E-06,1.1774117039095E-06
"P0A6Z6",15094,1.30823522656611E-06,1.1774117039095E-06
"P63417",18534,1.31149765855256E-06,1.1803478926973E-06
"P0AC65",9139,1.31149765855256E-06,1.1803478926973E-06
"P0A8S5",13027,1.31149765855256E-06,1.1803478926973E-06
"P63177",26557,1.31476009053901E-06,1.18328408148511E-06
"P0A7D1",21082,1.31476009053901E-06,1.18328408148511E-06
"P23331",23457,1.318E-06,1.18622027027291E-06
"P0A6G3",17582,1.318E-06,1.18622027027291E-06
"P0AE63",8945,1.32454738649836E-06,1.19209264784852E-06
"P31060",54536,1.32780981848481E-06,1.195E-06
"P62623",34775,1.33433468245771E-06,1.20090121421194E-06
"P76014",22632,1.33759711444416E-06,1.20383740299974E-06
"P33362",32609,1.33759711444416E-06,1.20383740299974E-06
"P0ADV5",37129,1.34085954643061E-06,1.20677359178755E-06
"P0AED5",23893,1.34412197841706E-06,1.20970978057535E-06
"P37313",37560,1.3473844104035E-06,1.21264596936315E-06
"P0ACX5",7907,1.3473844104035E-06,1.21264596936315E-06
"P37349",51449,1.35064684238995E-06,1.21558215815096E-06
"P15877",86747,1.3539092743764E-06,1.21851834693876E-06
"P10384",48542,1.35717170636285E-06,1.22145453572657E-06
"P0A6L9",20138,1.35717170636285E-06,1.22145453572657E-06
"P32680",22613,1.367E-06,1.23026310208998E-06
"P16701",30292,1.367E-06,1.23026310208998E-06
"P0ACZ4",22690,1.37022143430865E-06,1.23319929087779E-06
"P0AFJ7",53389,1.37674629828155E-06,1.2390716684534E-06
"P0ABF1",53871,1.37674629828155E-06,1.2390716684534E-06
"P64519",8579,1.38327116225445E-06,1.24494404602901E-06
"P0AEH3",17420,1.38653359424089E-06,1.2478802348168E-06
"P0A8Z0",14231,1.38979602622734E-06,1.25081642360461E-06
"P08179",23238,1.38979602622734E-06,1.25081642360461E-06
"P0AC86",93173,1.39305845821379E-06,1.25375261239241E-06
"P45799",21153,1.39632089020024E-06,1.25668880118022E-06
"P0AAQ2",13364,1.39632089020024E-06,1.25668880118022E-06
"P0A9T6",13171,1.39958332218669E-06,1.25962498996802E-06
"P05042",50489,1.39958332218669E-06,1.25962498996802E-06
"P68206",8325,1.40284575417314E-06,1.26256117875583E-06
"P68688",9685,1.40610818615959E-06,1.26549736754363E-06
"P32662",27389,1.40937061814604E-06,1.26843355633144E-06
"P0AGM9",48868,1.40937061814604E-06,1.26843355633144E-06
"P31224",113574,1.41263305013249E-06,1.27136974511924E-06
"P23882",34168,1.41915791410539E-06,1.27724212269485E-06
"P0A962",37127,1.41915791410539E-06,1.27724212269485E-06
"P0A6C1",31480,1.42242034609184E-06,1.28017831148266E-06
"P0AGL5",17727,1.42568277807828E-06,1.28311450027045E-06
"P0AG90",66632,1.42568277807828E-06,1.28311450027045E-06
"P0AGG8",51364,1.42894521006473E-06,1.28605068905826E-06
"P12295",25693,1.43220764205118E-06,1.289E-06
"P37774",27677,1.43547007403763E-06,1.29192306663387E-06
"P0ADM4",11826,1.43547007403763E-06,1.29192306663387E-06
"P0A9G4",15235,1.43873250602408E-06,1.29485925542167E-06
"P0A8W5",20686,1.442E-06,1.29779544420948E-06
"P77756",25514,1.44525736999698E-06,1.30073163299728E-06
"P0A7A2",24065,1.44525736999698E-06,1.30073163299728E-06
"P07639",38881,1.44851980198343E-06,1.30366782178509E-06
"P62617",16898,1.45178223396988E-06,1.30660401057289E-06
"P0ABK2",42453,1.45178223396988E-06,1.30660401057289E-06
"P0A7A7",91381,1.45178223396988E-06,1.30660401057289E-06
"P75838",65652,1.46156952992923E-06,1.31541257693631E-06
"P52061",21039,1.46156952992923E-06,1.31541257693631E-06
"P0AEE5",35713,1.46156952992923E-06,1.31541257693631E-06
"P07762",84337,1.46156952992923E-06,1.31541257693631E-06
"P08957",59307,1.46809439390212E-06,1.32128495451191E-06
"P21829",30201,1.47788168986147E-06,1.33009352087532E-06
"P34209",29706,1.48114412184792E-06,1.333E-06
"P0AFM4",11687,1.48114412184792E-06,1.333E-06
"P0A9K1",39265,1.49093141780727E-06,1.34183827602654E-06
"P76575",7994,1.49745628178017E-06,1.34771065360215E-06
"P0ADX5",6599,1.49745628178017E-06,1.34771065360215E-06
"P76187",33676,1.50071871376662E-06,1.35064684238996E-06
"P25894",26842,1.504E-06,1.35358303117775E-06
"P0AAF6",27022,1.504E-06,1.35358303117775E-06
"P76113",37610,1.50724357773951E-06,1.35651921996556E-06
"P37329",27364,1.50724357773951E-06,1.35651921996556E-06
"P0AG93",35382,1.50724357773951E-06,1.35651921996556E-06
"P0CB62",6232,1.51050600972596E-06,1.35945540875336E-06
"P0ABI4",36590,1.51050600972596E-06,1.35945540875336E-06
"P05194",27467,1.51050600972596E-06,1.35945540875336E-06
"P30011",32762,1.517E-06,1.36532778632897E-06
"P25526",51720,1.517E-06,1.36532778632897E-06
"P0A9E2",12911,1.52355573767176E-06,1.37120016390458E-06
"P77376",38257,1.52681816965821E-06,1.37413635269239E-06
"P0A9X1",27867,1.52681816965821E-06,1.37413635269239E-06
"P0A8F4",24353,1.52681816965821E-06,1.37413635269239E-06
"P45395",35196,1.53334303363111E-06,1.38E-06
"P21338",29618,1.53334303363111E-06,1.38E-06
"P0AD47",15211,1.53660546561756E-06,1.3829449190558E-06
"P0AEM0",16081,1.53986789760401E-06,1.38588110784361E-06
"P76027",37188,1.5463927615769E-06,1.39175348541921E-06
"P0A898",17526,1.54965519356335E-06,1.39468967420702E-06
"P64624",26821,1.5529176255498E-06,1.39762586299482E-06
"P65367",16274,1.55618005753625E-06,1.40056205178263E-06
"P0A9U3",59858,1.55618005753625E-06,1.40056205178263E-06
"P64604",19576,1.5594424895227E-06,1.40349824057043E-06
"P75876",44357,1.566E-06,1.40937061814604E-06
"P39099",47205,1.5724922174685E-06,1.41524299572165E-06
"P77718",54973,1.57575464945495E-06,1.41817918450946E-06
"P30749",16981,1.57575464945495E-06,1.41817918450946E-06
"P21514",40725,1.57575464945495E-06,1.41817918450946E-06
"P0AGD1",17681,1.57575464945495E-06,1.41817918450946E-06
"P0CB39",66610,1.579E-06,1.42111537329725E-06
"P0AFF2",43476,1.579E-06,1.42111537329725E-06
"P77737",37198,1.58227951342784E-06,1.42405156208506E-06
"P76243",13386,1.58227951342784E-06,1.42405156208506E-06
"P64490",10835,1.58554194541429E-06,1.427E-06
"P0A8K1",35934,1.58554194541429E-06,1.427E-06
"P0ADT8",23076,1.59206680938719E-06,1.43286012844847E-06
"P0AAX3",8568,1.59206680938719E-06,1.43286012844847E-06
"P0AE91",17108,1.59532924137364E-06,1.43579631723628E-06
"P0A8D9",17213,1.59532924137364E-06,1.43579631723628E-06
"P76035",42220,1.59859167336009E-06,1.43873250602408E-06
"P27306",51560,1.60511653733299E-06,1.44460488359969E-06
"P05852",36008,1.60837896931944E-06,1.4475410723875E-06
"P0A8I3",29586,1.61164140130589E-06,1.4504772611753E-06
"P28861",27751,1.61490383329234E-06,1.45341344996311E-06
"P12281",44067,1.61816626527879E-06,1.45634963875091E-06
"P37773",49874,1.63121599322458E-06,1.46809439390212E-06
"P0A6U3",69521,1.63121599322458E-06,1.46809439390212E-06
"P06992",30420,1.63121599322458E-06,1.46809439390212E-06
"P77173",36475,1.63447842521103E-06,1.471E-06
"P0AFW4",14927,1.63774085719748E-06,1.474E-06
"P0AE01",27048,1.63774085719748E-06,1.474E-06
"P0A6W9",58269,1.63774085719748E-06,1.474E-06
"P09424",41139,1.641E-06,1.47690296026554E-06
"P64534",12466,1.64426572117038E-06,1.47983914905334E-06
"P77171",33402,1.65079058514328E-06,1.48571152662895E-06
"P56976",4556,1.65079058514328E-06,1.48571152662895E-06
"P75829",38358,1.65405301712973E-06,1.48864771541676E-06
"P64499",10792,1.65405301712973E-06,1.48864771541676E-06
"P33607",66438,1.66384031308907E-06,1.49745628178016E-06
"P07024",60824,1.67036517706197E-06,1.50332865935577E-06
"P32685",10532,1.68015247302132E-06,1.51213722571919E-06
"P75823",36495,1.68341490500777E-06,1.51507341450699E-06
"P03007",27099,1.68341490500777E-06,1.51507341450699E-06
"P31142",30812,1.68667733699422E-06,1.518E-06
"P0A9H1",18673,1.68667733699422E-06,1.518E-06
"P21361",6002,1.69320220096712E-06,1.52388198087041E-06
"P10121",54513,1.69320220096712E-06,1.52388198087041E-06
"P42641",43286,1.703E-06,1.53269054723381E-06
"P0ADC1",21357,1.703E-06,1.53269054723381E-06
"P0A8L7",12687,1.70625192891291E-06,1.53562673602162E-06
"P60546",23593,1.70951436089936E-06,1.53856292480942E-06
"P0A9D4",29317,1.70951436089936E-06,1.53856292480942E-06
"P77247",24330,1.71277679288581E-06,1.54149911359723E-06
"P51024",19923,1.716E-06,1.54443530238503E-06
"P22729",46269,1.71930165685871E-06,1.54737149117284E-06
"P0A9N4",28204,1.71930165685871E-06,1.54737149117284E-06
"P0AFE0",19875,1.72582652083161E-06,1.55324386874845E-06
"P0A988",40587,1.72582652083161E-06,1.55324386874845E-06
"P63228",21294,1.72908895281806E-06,1.55618005753625E-06
"E2JKY7",2123,1.72908895281806E-06,1.55618005753625E-06
"P76004",23711,1.73235138480451E-06,1.55911624632406E-06
"P0AFK2",26996,1.73561381679096E-06,1.56205243511186E-06
"P22255",27176,1.7388762487774E-06,1.565E-06
"P0A959",45517,1.7388762487774E-06,1.565E-06
"P23830",52802,1.7454011127503E-06,1.57086100147527E-06
"P0A7B5",39057,1.74866354473675E-06,1.57379719026308E-06
"P0A6I0",24746,1.74866354473675E-06,1.57379719026308E-06
"P0AG14",39366,1.75518840870965E-06,1.57966956783869E-06
"Q46948",20777,1.76171327268255E-06,1.5855419454143E-06
"P0AF50",13519,1.765E-06,1.5884781342021E-06
"P0ADP2",17163,1.765E-06,1.5884781342021E-06
"P0AAE0",51660,1.765E-06,1.5884781342021E-06
"P00582",103118,1.765E-06,1.5884781342021E-06
