"Entry","Mw","conc_mmolgDW","0.9conc"
"P05042",50489,1.06355282758243E-06,9.57197544824187E-07
"P68206",8325,"#VALUE!","#VALUE!"
"P68688",9685,2.63278261306447E-06,2.36950435175802E-06
"P32662",27389,2.486E-06,2.23737585630683E-06
"P0AGM9",48868,1.9574591918695E-07,1.76171327268255E-07
"P31224",113574,2.96228824369584E-06,2.66605941932626E-06
"P23882",34168,3.29505630631365E-06,2.96555067568228E-06
"P0A962",37127,2.90356446793976E-06,2.61320802114578E-06
"P0A6C1",31480,2.26739023058217E-06,2.04065120752395E-06
"P0AGL5",17727,3.468E-06,3.12116868143591E-06
"P0AG90",66632,4.078E-06,3.67023598475531E-06
"P0AGG8",51364,3.5234265453651E-06,3.17108389082859E-06
"P12295",25693,2.3424261662705E-06,2.10818354964345E-06
"P37774",27677,4.22158699046522E-06,3.7994282914187E-06
"P0ADM4",11826,1.00482905182634E-06,9.04346146643706E-07
"P0A9G4",15235,1.778E-06,1.60022288935331E-06
"P0A8W5",20686,1.44525736999698E-06,1.30073163299728E-06
"P77756",25514,3.27874414638141E-06,2.95086973174327E-06
"P0A7A2",24065,4.39775831773347E-06,3.958E-06
"P07639",38881,1.68341490500777E-06,1.51507341450699E-06
"P62617",16898,2.86115285211592E-06,2.575E-06
"P0ABK2",42453,3.56257572920249E-06,3.20631815628224E-06
"P0A7A7",91381,2.41093723798593E-06,2.16984351418734E-06
"P75838",65652,6.4302534452913E-06,5.78722810076217E-06
"P52061",21039,3.03406174739772E-06,2.73065557265795E-06
"P0AEE5",35713,2.67519422888831E-07,2.40767480599948E-07
"P07762",84337,7.7972124476135E-07,7.01749120285215E-07
"P08957",59307,3.7028603046198E-06,3.33257427415782E-06
"P21829",30201,2.33263887031115E-06,2.09937498328004E-06
"P34209",29706,9.88516891894096E-07,8.89665202704686E-07
"P0AFM4",11687,"#VALUE!","#VALUE!"
"P0A9K1",39265,"#VALUE!","#VALUE!"
"P76575",7994,2.039E-06,1.83511799237766E-06
"P0ADX5",6599,"#VALUE!","#VALUE!"
"P76187",33676,1.765E-06,1.5884781342021E-06
"P25894",26842,1.65731544911618E-06,1.49158390420456E-06
"P0AAF6",27022,9.85254459907647E-07,8.86729013916882E-07
"P76113",37610,1.79433759254704E-07,1.61490383329234E-07
"P37329",27364,1.60185410534654E-06,1.44166869481189E-06
"P0AG93",35382,3.70612273660625E-06,3.33551046294562E-06
"P0CB62",6232,5.51351005709909E-07,4.96215905138918E-07
"P0ABI4",36590,1.92809730399146E-06,1.73528757359231E-06
"P05194",27467,1.25929874676938E-06,1.13336887209244E-06
"P30011",32762,1.92809730399146E-06,1.73528757359231E-06
"P25526",51720,1.1744755151217E-07,1.05702796360953E-07
"P0A9E2",12911,1.71930165685871E-06,1.54737149117284E-06
"P77376",38257,9.00431228259969E-07,8.10388105433972E-07
"P0A9X1",27867,4.31293508608579E-06,3.88164157747721E-06
"P0A8F4",24353,3.73222219249784E-06,3.359E-06
"P45395",35196,1.79107516056059E-06,1.612E-06
"P21338",29618,2.636E-06,2.37244054054583E-06
"P0AD47",15211,"#VALUE!","#VALUE!"
"P0AEM0",16081,1.80412488850639E-06,1.62371239965575E-06
"P76027",37188,1.11934041455071E-05,1.00740637309564E-05
"P0A898",17526,5.43521168942431E-06,4.89169052048188E-06
"P64624",26821,1.79433759254704E-06,1.61490383329234E-06
"P65367",16274,2.1238432231784E-06,1.91145890086056E-06
"P0A9U3",59858,4.06172782312921E-06,3.65555504081629E-06
"P64604",19576,3.26569441843561E-06,2.93912497659205E-06
"P75876",44357,4.57066721301528E-06,4.11360049171375E-06
"P39099",47205,1.60511653733299E-06,1.44460488359969E-06
"P77718",54973,4.0943521429937E-06,3.68491692869433E-06
"P30749",16981,1.68667733699422E-06,1.518E-06
"P21514",40725,2.70781854875281E-07,2.43703669387753E-07
"P0AGD1",17681,"#VALUE!","#VALUE!"
"P0CB39",66610,1.80086245651994E-06,1.62077621086795E-06
"P0AFF2",43476,2.12058079119196E-06,1.90852271207276E-06
"P77737",37198,9.23268252165113E-06,8.30941426948602E-06
"P76243",13386,"#VALUE!","#VALUE!"
"P64490",10835,1.20057497101329E-06,1.08051747391196E-06
"P0A8K1",35934,2.70129368477991E-06,2.43116431630192E-06
"P0ADT8",23076,1.85306136830312E-06,1.66775523147281E-06
"P0AAX3",8568,7.60146652842655E-07,6.84131987558389E-07
"P0AE91",17108,4.36839642985543E-06,3.93155678686989E-06
"P0A8D9",17213,1.29192306663387E-06,1.16273075997048E-06
"P76035",42220,3.99E-06,3.591E-06
"P27306",51560,2.28043995852797E-06,2.05239596267517E-06
"P05852",36008,3.17760875480148E-06,2.85984787932133E-06
"P0A8I3",29586,2.1303680871513E-06,1.91733127843617E-06
"P28861",27751,2.24455320667702E-06,2.02009788600932E-06
"P12281",44067,2.29675211846021E-06,2.06707690661419E-06
"P37773",49874,4.003E-06,3.60270364263581E-06
"P0A6U3",69521,3.48753979351416E-06,3.13878581416274E-06
"P06992",30420,5.21989117831866E-06,4.69790206048679E-06
"P77173",36475,2.85136555615657E-06,2.56622900054091E-06
"P0AFW4",14927,7.77763785569481E-06,6.99987407012533E-06
"P0AE01",27048,6.32585562172493E-06,5.69327005955244E-06
"P0A6W9",58269,3.90513108777965E-06,3.51461797900168E-06
"P09424",41139,2.26739023058217E-06,2.04065120752395E-06
"P64534",12466,1.72582652083161E-06,1.55324386874845E-06
"P77171",33402,8.35182588530986E-07,7.51664329677887E-07
"P56976",4556,"#VALUE!","#VALUE!"
"P75829",38358,7.90813513515277E-06,7.11732162163749E-06
"P64499",10792,3.05363633931642E-06,2.74827270538478E-06
"P33607",66438,2.10426863125971E-06,1.89384176813374E-06
"P07024",60824,1.51050600972596E-06,1.35945540875336E-06
"P32685",10532,1.59532924137364E-06,1.43579631723628E-06
"P75823",36495,2.50228533360651E-06,2.25205680024586E-06
"P03007",27099,2.09448133530036E-06,1.885E-06
"P31142",30812,1.47135682588857E-06,1.32422114329971E-06
"P0A9H1",18673,1.154900923203E-06,1.0394108308827E-06
"P21361",6002,"#VALUE!","#VALUE!"
"P10121",54513,4.065E-06,3.65849122960409E-06
"P42641",43286,6.51181424495253E-06,5.86063282045728E-06
"P0ADC1",21357,2.04880728749007E-06,1.84392655874106E-06
"P0A8L7",12687,2.03249512755783E-06,1.82924561480205E-06
"P60546",23593,5.01435796317236E-06,4.51292216685513E-06
"P0A9D4",29317,1.87263596022182E-06,1.68537236419964E-06
"P77247",24330,3.20370821069308E-06,2.88333738962377E-06
"P51024",19923,3.00143742753323E-06,2.70129368477991E-06
"P22729",46269,2.93618878780425E-07,2.64256990902382E-07
"P0A9N4",28204,2.27391509455507E-06,2.04652358509956E-06
"P0AFE0",19875,1.9444094639237E-06,1.75E-06
"P0A988",40587,2.49249803764716E-06,2.24324823388244E-06
"P63228",21294,3.96711729552218E-06,3.57040556596996E-06
"E2JKY7",2123,"#VALUE!","#VALUE!"
"P76004",23711,1.27887333868807E-06,1.151E-06
"P0AFK2",26996,3.66371112078241E-06,3.29734000870417E-06
"P22255",27176,2.176E-06,1.95843792146543E-06
"P0A959",45517,3.97037972750863E-06,3.57334175475777E-06
"P23830",52802,2.75675502854954E-06,2.48107952569459E-06
"P0A7B5",39057,3.92144324771189E-06,3.5292989229407E-06
"P0A6I0",24746,3.19718334672018E-06,2.87746501204816E-06
"P0AG14",39366,1.99987080769334E-06,1.79988372692401E-06
"Q46948",20777,1.79433759254704E-06,1.61490383329234E-06
"P0AF50",13519,1.56922978548205E-06,1.41230680693385E-06
"P0ADP2",17163,2.27391509455507E-06,2.04652358509956E-06
"P0AAE0",51660,2.24781563866347E-06,2.023E-06
"P00582",103118,4.93932202748403E-06,4.44538982473563E-06
"P30843",25031,3.62129950495857E-07,3.25916955446271E-07
"P0A6Z1",65652,7.347E-06,6.61229715013517E-06
"P09127",42963,2.30653941441956E-06,2.0758854729776E-06
"P36979",43086,4.4923688453405E-06,4.04313196080645E-06
"P0A6V8",34723,1.63121599322458E-06,1.46809439390212E-06
"Q2EES6",3643,3.866E-06,3.47938371354803E-06
"P63264",11512,9.72204731961851E-07,8.75E-07
"P0A881",12355,1.67362760904842E-06,1.50626484814358E-06
"P0A738",17467,2.80569150834628E-06,2.52512235751165E-06
"P63204",20599,"#VALUE!","#VALUE!"
"P0AFZ3",18262,3.52668897735155E-06,3.174E-06
"P30748",8758,1.5724922174685E-06,1.41524299572165E-06
"P64567",4859,3.83988244805067E-06,3.4558942032456E-06
"P27297",30868,1.34085954643061E-06,1.20677359178755E-06
"P42616",13906,3.58867518509408E-06,3.22980766658467E-06
"P0A8G9",8952,2.56753397333549E-06,2.31078057600194E-06
"P0AES0",70532,2.70781854875281E-06,2.437E-06
"P24178",13601,7.36E-06,6.624E-06
"P21507",49914,2.747E-06,2.47227095933118E-06
"P0ABY4",19700,2.21845375078543E-06,1.99660837570689E-06
"O32583",7311,"#VALUE!","#VALUE!"
"P76193",36082,2.57732126929484E-07,2.32E-07
"P07023",42043,1.455E-06,1.3095401993607E-06
"P0A7I7",21836,3.78768353626748E-06,3.40891518264073E-06
"P69874",43028,5.42216196147851E-06,4.87994576533066E-06
"P06129",68407,3.63761166489082E-06,3.27385049840174E-06
"P64483",17851,2.11405592721906E-06,1.90265033449715E-06
"P0AB24",41138,1.48766898582082E-06,1.33890208723874E-06
"P0C093",22836,3.1058352510996E-06,2.79525172598964E-06
"P0AFR4",23212,1.703E-06,1.53269054723381E-06
"P0AGG4",15555,2.11405592721906E-06,1.90265033449715E-06
"C1P610",2704,2.93618878780425E-06,2.64256990902382E-06
"P75960",31464,2.17277970297514E-06,1.95550173267763E-06
"P75797",56470,2.238E-06,2.01422550843372E-06
"P0ABN5",45751,2.53817208545745E-06,2.2843548769117E-06
"P0ABH0",45330,3.304843602273E-06,2.9743592420457E-06
"P31466",46866,2.10426863125971E-06,1.89384176813374E-06
"P27434",36192,2.18256699893449E-06,1.96431029904104E-06
"P0AFE8",56525,2.3359013022976E-06,2.10231117206784E-06
"P00946",42850,4.82513690795831E-06,4.34262321716248E-06
"P33920",37823,3.8822940638745E-06,3.49406465748705E-06
"P08390",36364,3.83662001606422E-06,3.453E-06
"P0A9I3",20769,1.168E-06,1.05115558603392E-06
"P00562",88888,3.19033223954864E-05,2.8713E-05
"P36659",34455,1.21688713094554E-06,1.09519841785099E-06
"P67244",18641,2.46639858175557E-06,2.21975872358001E-06
"P0AGE4",43478,3.20370821069308E-06,2.88333738962377E-06
"P0A894",32492,2.06185701543587E-06,1.85567131389228E-06
"P67338",6554,2.72413070868505E-06,2.45171763781654E-06
"P23857",11475,2.56753397333549E-06,2.31078057600194E-06
"P0AFE4",10845,2.3E-06,2.07E-06
"P0AD57",35217,3.63108680091792E-06,3.268E-06
"P0ACU7",21931,1.20383740299974E-06,1.08345366269977E-06
"P0AAR3",17093,2.66866936491542E-06,2.40180242842388E-06
"P76502",17208,2.76E-06,2.484E-06
"Q46857",31110,"#VALUE!","#VALUE!"
"P0AD12",29680,2.20214159085319E-06,1.98192743176787E-06
"P0AD10",9123,3.729E-06,3.35606378446025E-06
"P0A8X0",21359,4.62939098877136E-06,4.16645188989422E-06
"P26646",34724,1.39958332218669E-06,1.25962498996802E-06
"P0AFM6",25493,3.729E-06,3.35606378446025E-06
"P0A8Y5",29721,3.47122763358191E-06,3.12410487022372E-06
"P21499",92109,3.42881601775807E-06,3.08593441598226E-06
"P0AAN5",7281,"#VALUE!","#VALUE!"
"P76038",28013,3.81704542414552E-07,3.43534088173097E-07
"P25745",40959,3.40924142583938E-06,3.06831728325544E-06
"P0C960",22227,2.55122181340325E-06,2.29609963206292E-06
"P06616",33810,4.15960078272268E-06,3.74364070445041E-06
"P0C0L7",54846,2.69476882080701E-06,2.42529193872631E-06
"P0AFK0",48370,4.41407047766572E-06,3.97266342989915E-06
"P0ABJ9",58205,4.58371694096107E-06,4.12534524686496E-06
"P76055",35561,8.66175692402253E-06,7.79558123162028E-06
"P76403",51193,4.52173073321854E-06,4.06955765989669E-06
"P29680",39248,3.5169016813922E-06,3.16521151325298E-06
"P0A6U8",52822,7.30784764964613E-07,6.57706288468152E-07
"P28721",26352,7.47096924896858E-07,6.72387232407172E-07
"P0A8S1",33472,2.19235429489384E-06,1.97311886540446E-06
"P0A6P5",55036,5.01762039515881E-06,4.51585835564293E-06
"P0AFD4",36219,2.41419966997238E-06,2.17277970297514E-06
"P0A8I5",27307,5.67989408840799E-06,5.11190467956719E-06
"P08245",11396,3.145E-06,2.83048599144329E-06
"P40191",30847,2.44682398983687E-06,2.20214159085318E-06
"P0A9V1",26801,2.73065557265795E-06,2.45759001539216E-06
"P65294",7877,1.85958623227602E-06,1.67362760904842E-06
"P37903",16017,5.74188029615053E-07,5.16769226653548E-07
"P33344",10137,"#VALUE!","#VALUE!"
"P46853",38765,2.71760584471215E-06,2.44584526024093E-06
"P0A6L0",27734,2.36526319017564E-06,2.12873687115808E-06
"P22259",59643,9.75140920749655E-06,8.7762682867469E-06
"P60995",2081,"#VALUE!","#VALUE!"
"P29217",24177,2.43377426189108E-06,2.19039683570197E-06
"P58094",6338,"#VALUE!","#VALUE!"
"P28304",35172,7.34E-07,6.60642477255956E-07
"P27550",72094,2.57732126929484E-07,2.32E-07
"P0AEZ7",49417,1.15816335518945E-06,1.04234701967051E-06
"P0A7C2",22358,6.21493293418566E-06,5.59343964076709E-06
"P76658",51051,4.91974743556534E-06,4.42777269200881E-06
"P17117",26801,3.62129950495857E-06,3.25916955446271E-06
"P76268",30029,3.83009515209132E-06,3.44708563688219E-06
"P75914",26891,2.44029912586397E-06,2.19626921327757E-06
"P0A6M4",15950,3.34725521809684E-06,3.01252969628716E-06
"P0A884",30480,3.49406465748705E-06,3.14465819173835E-06
"P0ABR1",8949,3.03079931541127E-06,2.72771938387014E-06
"P77735",36420,4.11066430292595E-07,3.7E-07
"P67095",20122,2.51207262956586E-06,2.26086536660927E-06
"P0AF96",16865,3.04384904335707E-06,2.73946413902136E-06
"P0AE78",33298,3.96711729552218E-06,3.57040556596996E-06
"P0ABN1",13245,3.40271656186648E-06,3.06244490567983E-06
"P0A8K5",7214,1.49419384979372E-06,1.34477446481435E-06
"P0C054",15774,6.6292617964647E-06,5.96633561681823E-06
"P0ADY1",68150,5.36343818572242E-06,4.82709436715018E-06
"P0AFI7",25545,1.98682107974754E-06,1.78813897177279E-06
"P0ACI0",33145,4.11066430292595E-06,3.69959787263336E-06
"P0A6K3",19328,7.32742224156482E-06,6.59468001740834E-06
"P0AB61",9386,6.97507958702831E-06,6.27757162832548E-06
"P62620",40684,3.81052056017262E-06,3.42946850415536E-06
"P05791",65532,2.40767480599948E-06,2.16690732539953E-06
"P0A7Y0",25550,4.68158990055455E-06,4.21343091049909E-06
"P06612",97350,6.962E-06,6.26582687317427E-06
"P0A951",21887,4.01931620730537E-06,3.61738458657483E-06
"P36767",33993,5.50046032915329E-06,4.95041429623796E-06
"P0AFF0",52044,2.52512235751165E-06,2.27261012176048E-06
"P0AEX9",43388,6.94898013113672E-07,6.25408211802305E-07
"P31677",53611,"#VALUE!","#VALUE!"
"P0A759",29774,2.82526610026498E-06,2.54273949023848E-06
"P64585",15147,1.02440364374504E-06,9.22E-07
"P76172",10477,8.45E-07,7.604728960413E-07
"P64596",20028,2.27065266256862E-06,2.04358739631176E-06
"P0A8R4",8214,3.83662001606422E-06,3.453E-06
"P0ADA3",40149,2.22824104674478E-06,2.0054169420703E-06
"P00887",38735,2.49576046963361E-06,2.24618442267025E-06
"P64530",10134,1.09943957943337E-06,9.89495621490033E-07
"P10346",26731,5.41563709750561E-07,4.87407338775505E-07
"P75849",23784,3.39619169789358E-06,3.05657252810422E-06
"P0AEG6",25622,4.13023889484464E-06,3.71721500536018E-06
"P77552",42876,3.43207844974452E-06,3.08887060477007E-06
"P0AEX7",32982,5.41563709750561E-07,4.87407338775505E-07
"P0AF24",27163,4.01279134333247E-06,3.61151220899922E-06
"P30138",26970,"#VALUE!","#VALUE!"
"P0AEG8",6946,3.13519713897765E-06,2.82167742507988E-06
"P33643",37122,3.88555649586095E-06,3.497E-06
"P23865",76663,3.27221928240851E-06,2.945E-06
"P0AEI4",49582,3.45817790563611E-06,3.1123601150725E-06
"P0AFX4",18243,1.29518549862032E-06,1.16566694875829E-06
"P00904",56870,6.06812349479544E-07,5.4613111453159E-07
"P76536",33052,5.97025053520197E-06,5.37322548168177E-06
"P69346",9308,2.44029912586397E-06,2.19626921327757E-06
"P0AEN8",15473,1.27887333868807E-06,1.151E-06
"P10100",37528,2.66866936491542E-06,2.40180242842388E-06
"P0ACQ4",34276,4.34555940595029E-06,3.911E-06
"P00861",46177,7.88856054323408E-06,7.09970448891067E-06
"P09147",37265,2.5218599255252E-06,2.26967393297268E-06
"P69829",17960,3.66371112078241E-06,3.29734000870417E-06
"P05459",41368,4.56740478102883E-06,4.11066430292595E-06
"P0AA31",8639,3.914918383739E-06,3.5234265453651E-06
"P25437",39359,5.0828690348878E-06,4.57458213139902E-06
"P0ADS2",12594,6.551E-06,5.89586708591093E-06
"P10371",26033,2.28370239051441E-06,2.05533215146297E-06
"P61316",22497,3.23633253055757E-06,2.91269927750181E-06
"P00490",90522,1.32454738649836E-06,1.19209264784852E-06
"P75972",12883,9.52630140043156E-07,8.57367126038841E-07
"P09029",39461,6.32911805371138E-07,5.69620624834024E-07
"P00935",41550,2.58025745808264E-05,2.32223171227438E-05
"P0ACY9",10717,2.64256990902382E-06,2.37831291812144E-06
"P0A729",21691,2.00313323967979E-06,1.80281991571181E-06
"P37745",21270,5.01435796317236E-06,4.51292216685513E-06
"P13009",135997,5.80712893587951E-06,5.22641604229156E-06
"P76422",28634,"#VALUE!","#VALUE!"
"P30750",37788,4.24997014874732E-05,3.82497313387259E-05
"P0AGD7",49787,7.62756598431814E-06,6.86480938588633E-06
"P0AA43",25865,4.85123636384991E-06,4.36611272746492E-06
"P0A722",28080,2.50554776559296E-06,2.255E-06
"P77781",14945,2.98186283561454E-06,2.68367655205309E-06
"P27431",42579,2.96228824369584E-06,2.66605941932626E-06
"P0ADW8",7599,1.778E-06,1.60022288935331E-06
"P0AEN1",26242,3.23959496254402E-06,2.91563546628962E-06
"P0AE48",12866,2.66214450094252E-06,2.39593005084827E-06
"P36675",8171,1.7584508406961E-06,1.58260575662649E-06
"P25397",22531,2.83831582821077E-06,2.55448424538969E-06
"P76506",28042,4.47605668540825E-06,4.02845101686743E-06
"P12994",17085,1.98355864776109E-06,1.78520278298498E-06
"P39451",35380,"#VALUE!","#VALUE!"
"P0ABU7",26287,2.26739023058217E-06,2.04065120752395E-06
"P0AGE6",20376,1.76171327268255E-06,1.5855419454143E-06
"P02925",30950,3.27221928240851E-06,2.945E-06
"P0AAV6",12872,"#VALUE!","#VALUE!"
"P61320",23551,1.99008351173399E-06,1.79107516056059E-06
"P0AA99",28021,3.47122763358191E-06,3.12410487022372E-06
"P42588",49661,"#VALUE!","#VALUE!"
"P39177",15935,2.07816917536812E-06,1.87035225783131E-06
"P0AFW8",9480,2.09774376728681E-06,1.888E-06
"P00963",36651,5.42868682545141E-06,4.88581814290627E-06
"P76316",35153,6.90330608332643E-06,6.213E-06
"P0ACC7",49190,8.4007623651066E-06,7.56068612859594E-06
"P0AAT6",11582,1.07399260993906E-05,9.66593348945154E-06
"P0A8H8",7306,4.27052347026196E-06,3.84347112323576E-06
"P0A9K7",27417,4.65222801267651E-06,4.187E-06
"P40874",40902,2.55774667737614E-06,2.302E-06
"P0A744",23315,1.455E-06,1.3095401993607E-06
"P0ABE5",20286,4.388E-06,3.94917391959672E-06
"P07004",44630,5.56244653689582E-06,5.00620188320624E-06
"P0AAB8",16293,2.94271365177714E-06,2.64844228659943E-06
"P0A9W9",20245,3.804E-06,3.42359612657975E-06
"P64508",5212,3.37009224200199E-06,3.03308301780179E-06
"P67603",11905,5.61138301669256E-06,5.05024471502331E-06
"P0AF52",45711,1.45178223396988E-06,1.30660401057289E-06
"P28248",21249,2.1564675430429E-06,1.94082078873861E-06
"P12008",39137,3.36356737802909E-06,3.02721064022618E-06
"P0A9S7",28427,6.19862077425341E-07,5.57875869682807E-07
"P37760",32694,7.39593331328025E-06,6.65633998195223E-06
"P78061",53177,4.95889661940273E-07,4.46300695746246E-07
"P23894",31923,6.06812349479544E-06,5.4613111453159E-06
"P75913",35343,1.9574591918695E-06,1.76171327268255E-06
"P46837",85120,5.48414816922104E-06,4.93573335229894E-06
"P0A784",20816,6.57380045269506E-06,5.91642040742555E-06
"P11557",46162,5.37975034565467E-06,4.8417753110892E-06
"P0AG78",36659,9.15732034276416E-05,8.24158830848774E-05
"P0AAC4",25902,2.176E-06,1.95843792146543E-06
"P0AD21",12525,5.8332283917711E-06,5.24990555259399E-06
"P33195",104376,2.54469694943035E-06,2.29022725448731E-06
"P00909",49492,9.00431228259969E-07,8.10388105433972E-07
"P64590",14281,1.72582652083161E-06,1.55324386874845E-06
"P30140",43320,"#VALUE!","#VALUE!"
"P09053",46711,4.00952891134602E-06,3.60857602021142E-06
"P0AEY5",21891,5.12854308269808E-06,4.61568877442827E-06
"P0ADV1",20127,4.44016993355731E-06,3.99615294020158E-06
"P0ACN4",29270,4.34555940595029E-06,3.911E-06
"P0A9P6",70546,9.13807199404411E-06,8.2242647946397E-06
"P26616",63197,3.729E-06,3.35606378446025E-06
"P25516",97677,6.06812349479544E-07,5.4613111453159E-07
"P0A9J8",43111,3.99321675141378E-06,3.5938950762724E-06
"P0AA16",27354,4.36513399786898E-06,3.92862059808208E-06
"P0AFY8",20315,6.86741933147549E-06,6.18067739832794E-06
"P0AD07",8239,1.5274706560555E-05,1.37472359044995E-05
"P21888",52202,5.92457648739168E-06,5.33211883865251E-06
"P15034",49815,3.71264760057915E-06,3.34138284052124E-06
"P0AEA5",32248,4.75988826822933E-06,4.2838994414064E-06
"P77804",54689,3.79420840024038E-06,3.41478756021634E-06
"P0A9T4",38500,3.07321093123511E-06,2.7658898381116E-06
"P30177",35049,2.3554758942163E-06,2.11992830479467E-06
"P08506",43609,2.05533215146297E-06,1.84979893631667E-06
"P07003",62011,"#VALUE!","#VALUE!"
"P0A8C4",21230,5.569E-06,5.01207426078185E-06
"P32162",10776,2.43377426189108E-06,2.19039683570197E-06
"P16456",36687,5.48741060120749E-06,4.93866954108674E-06
"P64545",7462,2.49576046963361E-06,2.24618442267025E-06
"P64451",24427,9.29793116138012E-07,8.36813804524211E-07
"P17993",26555,5.03719498707751E-06,4.53347548836976E-06
"P23839",33175,5.35038845777663E-06,4.81534961199897E-06
"P0A9K3",39039,5.74840516012343E-06,5.17356464411109E-06
"P0A749",44818,7.9766462068682E-06,7.179E-06
"Q47150",9406,1.71930165685871E-06,1.54737149117284E-06
"P0AB43",12415,4.35534670190963E-06,3.91981203171867E-06
"P0A6P7",23561,6.19535834226696E-06,5.57582250804026E-06
"P0ABU5",22982,5.31776413791214E-06,4.786E-06
"A5A613",7102,7.62756598431814E-06,6.86480938588633E-06
"P77748",113248,2.02270783159848E-06,1.82043704843863E-06
"P12996",38648,2.55676794778021E-05,2.30109115300219E-05
"P37765",32711,1.05180807243121E-05,9.46627265188089E-06
"P04951",27614,4.30967265409935E-06,3.87870538868941E-06
"P0A9F3",36150,1.459938313936E-05,1.3139444825424E-05
"P0ABS8",8846,1.1875252430675E-06,1.06877271876075E-06
"P00452",85775,8.9651630987623E-06,8.06864678888607E-06
"P76576",22176,5.6407449045706E-06,5.07667041411354E-06
"P27298",77167,7.61451625637235E-06,6.85306463073512E-06
"P0A6V1",48698,1.67689004103487E-06,1.50920103693138E-06
"P0A8C1",11437,1.81391218446573E-06,1.63252096601916E-06
"Q46829",55361,5.8593278476627E-06,5.27339506289643E-06
"P0A7J0",23353,1.12195036013987E-05,1.00975532412588E-05
"P0AC92",6576,1.33172473686855E-05,1.1985522631817E-05
"Q59385",87873,5.35E-07,4.81534961199897E-07
"P0A7I4",59574,1.12586527852361E-05,1.01327875067125E-05
"P0ABC3",37650,5.13833037865743E-06,4.62449734079169E-06
"P31992",8673,"#VALUE!","#VALUE!"
"P0A8W2",16353,3.419E-06,3.07712584961885E-06
"P00393",47359,2.79166305080455E-05,2.5125E-05
"P0AFD6",20538,6.33890534967073E-06,5.705E-06
"P25737",53576,1.1875252430675E-06,1.06877271876075E-06
"P08622",41100,1.61523007649098E-05,1.45370706884188E-05
"P39199",35002,5.13180551468453E-06,4.61862496321608E-06
"P27248",40147,3.32115576220525E-06,2.989E-06
"P0AAC0",35707,1.43547007403763E-06,1.29192306663387E-06
"P00893",62984,7.21E-07,6.48897722104738E-07
"P64540",10000,5.02414525913171E-06,4.52173073321854E-06
"P0AF40",13024,7.14472605032367E-06,6.4302534452913E-06
"P0A6Y5",32534,1.39012226942599E-05,1.25111004248339E-05
"P03817",15808,3.36356737802909E-06,3.02721064022618E-06
"P69924",43517,5.81039136786596E-06,5.22935223107936E-06
"P0AB38",22516,2.84484069218367E-06,2.5603566229653E-06
"P11875",64683,6.87394419544839E-06,6.18654977590355E-06
"P0AAH0",29027,8.05820700652943E-06,7.25238630587649E-06
"P0A6J1",22321,1.15522716640165E-05,1.0397E-05
"P27838",12231,5.92131405540523E-06,5.32918264986471E-06
"C1P619",1910,3.33420549015104E-06,3.00078494113594E-06
"P76423",27339,"#VALUE!","#VALUE!"
"P24171",77516,2.52512235751165E-06,2.27261012176048E-06
"P21645",36038,8.603E-06,7.7427298334398E-06
"Q2M7R5",7995,2.76327989252244E-06,2.487E-06
"P60785",66570,9.23594495363758E-06,8.31235045827382E-06
"P33018",31259,1.04724066765018E-06,9.42516600885162E-07
"P60664",28454,1.61164140130589E-06,1.4504772611753E-06
"P64479",10865,"#VALUE!","#VALUE!"
"C1P609",3092,"#VALUE!","#VALUE!"
"P0A7X6",20605,1.02962353492336E-05,9.26661181431024E-06
"P52643",36535,5.19379172242707E-06,4.67441255018436E-06
"P06610",20470,9.88516891894096E-07,8.89665202704686E-07
"P0AGJ5",37784,6.34543021364362E-06,5.71088719227926E-06
"P0A6D0",16995,3.77789624030813E-06,3.40010661627732E-06
"P76116",38613,3.52668897735155E-06,3.174E-06
"P0A6K6",44370,4.89691041166019E-06,4.40721937049417E-06
"P0A9C3",38190,3.00469985951968E-06,2.70422987356771E-06
"P0A7B8",19093,1.37446259589103E-05,1.23701633630193E-05
"P0CG19",24425,6.54117613283057E-06,5.88705851954751E-06
"P76558",82417,3.32115576220525E-06,2.989E-06
"P64506",12378,6.48571478906094E-06,5.83714331015485E-06
"P0A993",36834,1.10596444340627E-05,9.95367999065643E-06
"C1P603",2691,8.98147525869455E-06,8.0833277328251E-06
"P31979",49292,4.8577612278228E-06,4.372E-06
"P31554",89671,4.89364797967375E-06,4.40428318170637E-06
"P0A8X2",20912,1.168E-06,1.05115558603392E-06
"P18133",45897,4.2737859022484E-06,3.84640731202356E-06
"P0AB40",8815,6.4172037173455E-06,5.77548334561095E-06
"P0AAN9",9937,4.3064102221129E-06,3.87576919990161E-06
"Q46845",32392,1.00809148381279E-06,9.07282335431511E-07
"A5A621",2408,1.29844793060677E-05,1.1686E-05
"P37749",37757,5.17421713050837E-06,4.65679541745753E-06
"P0ACY3",74480,"#VALUE!","#VALUE!"
"P0ABC7",45545,7.52316816075177E-06,6.77085134467659E-06
"P0A8J8",47126,6.47918992508804E-06,5.83127093257924E-06
"P06715",48773,5.42868682545141E-06,4.88581814290627E-06
"P0A794",26384,4.77293799617513E-06,4.29564419655762E-06
"P31133",40840,3.09931038712671E-07,2.78937934841404E-07
"P21513",118197,6.93266797120447E-06,6.23940117408402E-06
"P56262",29425,4.07803998306145E-07,3.67E-07
"P77774",41887,5.02740769111816E-06,4.52466692200634E-06
