"Entry","Mw","conc_mmolgDW","0.9conc"
"P0AFT2",24801,1.03419093970439E-06,9.30771845733951E-07
"P77625",23008,1.59206680938719E-06,1.43286012844847E-06
"P75745",34386,1.00482905182634E-06,9.04346146643706E-07
"P27833",41901,3.16129659486924E-06,2.84516693538232E-06
"P24232",43868,3.21023307466598E-06,2.88920976719938E-06
"P0ADA1",23622,1.305E-06,1.1744755151217E-06
"P0ACL2",29836,2.25434050263637E-06,2.02890645237273E-06
"P36548",31412,2.20540402283963E-06,1.98486362055567E-06
"P33015",38100,6.2E-08,5.57875869682807E-08
"P03004",52551,2.7404428686173E-06,2.46639858175557E-06
"P76145",29006,1.30497279457967E-07,1.1744755151217E-07
"P50457",44729,4.56740478102883E-08,4.11066430292595E-08
"P0AFX9",35750,1.60837896931944E-06,1.4475410723875E-06
"P0ADI7",20452,1.51050600972596E-06,1.35945540875336E-06
"P75991",8769,7.56884220856206E-07,6.81195798770585E-07
"P75791",47329,5.51351005709909E-07,4.96215905138918E-07
"P36879",34647,2.362E-06,2.12580068237027E-06
"P15042",73606,6.53791370084412E-06,5.88412233075971E-06
"P71298",53074,2.1238432231784E-06,1.91145890086056E-06
"P69425",18421,3.48427736152771E-06,3.13584962537494E-06
"P22939",32160,3.0993103871267E-06,2.78937934841403E-06
"P0A6K1",30209,2.46639858175557E-06,2.21975872358001E-06
"P27848",29708,2.57405883730839E-06,2.31665295357755E-06
"P0ACL0",28048,3.44839060967677E-06,3.10355154870909E-06
"P0AAB4",55604,3.96711729552218E-06,3.57040556596996E-06
"P0ACS5",16179,1.24624901882358E-06,1.12162411694122E-06
"P0A6J8",39316,1.3284623048821E-05,1.19561607439389E-05
"P07862",32840,2.75349259656309E-06,2.47814333690678E-06
"P0AB18",12410,4.49563127732695E-06,4.04606814959426E-06
"P0ABV2",15527,3.06994849924866E-06,2.763E-06
"P0AAP3",10318,3.817E-06,3.43534088173097E-06
"P06993",103118,1.22993685889133E-06,1.1069431730022E-06
"P39832",27729,8.22132860585189E-07,7.3991957452667E-07
"P75949",37595,2.84810312417012E-06,2.56329281175311E-06
"P0AB12",16275,2.61647045313223E-06,2.35482340781901E-06
"P76256",25181,6.07464835876834E-06,5.46718352289151E-06
"P76034",27603,4.76641313220223E-06,4.28977181898201E-06
"P62517",96937,4.02584107127827E-06,3.62325696415044E-06
"P52647",128824,3.01448715547903E-06,2.713E-06
"P45579",39092,3.68654814468755E-07,3.3178933302188E-07
"P0A8Q6",12179,1.67689004103487E-06,1.50920103693138E-06
"P75863",40644,2.11731835920551E-06,1.90558652328496E-06
"P32131",52729,2.84810312417012E-06,2.56329281175311E-06
"P0ACB7",45245,2.60342072518643E-06,2.34307865266779E-06
"P64429",31460,2.19235429489384E-06,1.97311886540446E-06
"P19926",45683,2.80569150834628E-07,2.52512235751165E-07
"P0A948",22688,1.181E-06,1.06290034118514E-06
"Q46871",28872,1.48766898582082E-06,1.33890208723874E-06
"P77488",67617,2.45334885380977E-06,2.208E-06
"P0AEB0",32538,"#VALUE!","#VALUE!"
"Q46856",42097,2.55448424538969E-06,2.299E-06
"P0AD72",1924,1.19078767505394E-06,1.07170890754855E-06
"P75864",78854,5.73861786416408E-06,5.16475607774767E-06
"P64599",19672,3.63108680091792E-06,3.268E-06
"P0ABZ4",19997,3.25264469048982E-06,2.92738022144084E-06
"P64614",9196,6.02244944698516E-06,5.42020450228664E-06
"P0AEQ6",24364,4.86102365980925E-07,4.37492129382833E-07
"P0ACP1",37999,3.22E-06,2.898E-06
"P02943",49912,3.26243198644916E-07,2.93618878780424E-07
"P24205",37410,2.56753397333549E-06,2.31078057600194E-06
"P0AB65",10300,6.26386941398239E-07,5.63748247258415E-07
"P0A8N5",57827,5.36343818572242E-06,4.82709436715018E-06
"P09996",13787,2.98838769958743E-06,2.68954892962869E-06
"P77754",18199,1.00809148381279E-06,9.07282335431511E-07
"P45807",6025,2.18582943092094E-06,1.96724648782885E-06
"P33232",42728,1.45178223396988E-06,1.30660401057289E-06
"P24255",53990,1.49745628178017E-06,1.34771065360215E-06
"P0ADX7",16624,3.1319347069912E-07,2.81874123629208E-07
"P77454",32903,"#VALUE!","#VALUE!"
"P77398",74289,2.41419966997238E-07,2.17277970297514E-07
"P76290",27777,5.12528065071164E-06,4.61275258564048E-06
"P27250",36502,3.29505630631365E-07,2.96555067568229E-07
"P0AG80",48449,1.69646463295357E-07,1.52681816965821E-07
"Q46920",32588,4.96542148337563E-06,4.46887933503807E-06
"P76015",38215,5.38301277764112E-07,4.84471149987701E-07
"P60472",28444,2.70781854875281E-06,2.437E-06
"P42625",5961,3.00469985951968E-06,2.70422987356771E-06
"P32664",29689,1.93462216796435E-06,1.74115995116792E-06
"P0AFH2",33443,8.789E-06,7.91009259434465E-06
"P0A873",28422,5.80060407190661E-06,5.22054366471595E-06
"Q46864",14703,1.46156952992923E-06,1.31541257693631E-06
"P39337",18622,3.57562545714828E-06,3.21806291143345E-06
"P0ADS9",26429,3.77789624030813E-06,3.40010661627732E-06
"P25746",22948,2.48923560566071E-06,2.24031204509464E-06
"P24203",35660,2.56753397333549E-06,2.31078057600194E-06
"P0AFI2",83831,5.069819306942E-06,4.5628373762478E-06
"P0A9R7",24439,3.15477173089634E-06,2.83929455780671E-06
"P06983",33852,3.689810576674E-06,3.3208295190066E-06
"P37057",8430,3.60172491303988E-06,3.24155242173589E-06
"P0AEW6",48449,5.8462781197169E-06,5.26165030774521E-06
"P0A6I6",17837,3.91818081572545E-06,3.5263627341529E-06
"P06966",15656,2.1303680871513E-06,1.91733127843617E-06
"P0C0R7",23335,5.31450170592569E-06,4.78305153533312E-06
"P64602",10680,5.31776413791214E-06,4.786E-06
"P0A6I3",36360,3.32768062617815E-06,2.99491256356034E-06
"P04335",47009,2.58058370128129E-06,2.32252533115316E-06
"P37052",16990,2.7273931406715E-06,2.45465382660435E-06
"P75728",42953,2.534909653471E-06,2.2814186881239E-06
"P0ACB4",21226,2.81547880430563E-06,2.53393092387507E-06
"P0AB46",11852,3.04711147534352E-06,2.74240032780917E-06
"P75736",28437,2.21519131879898E-06,1.99367218691908E-06
"P0A6V5",12082,3.04711147534352E-06,2.74240032780917E-06
"Q47710",11811,6.98160445100121E-07,6.28344400590109E-07
"P39286",39193,4.20527483053297E-06,3.78474734747967E-06
"P23003",41967,6.22145779815855E-06,5.5993120183427E-06
"P0ADR6",41905,6.71082259612593E-06,6.03974033651334E-06
"P75957",25438,2.66540693292897E-06,2.39886623963607E-06
"P37330",80489,6.98160445100121E-07,6.28344400590109E-07
"P14081",68867,3.53321384132444E-06,3.179892457192E-06
"P00803",35960,4.29009806218065E-06,3.86108825596258E-06
"P31547",23256,3.56257572920249E-06,3.20631815628224E-06
"P29745",44923,7.96E-07,7.16430064224237E-07
"P08192",45406,4.75662583624288E-06,4.281E-06
"P60390",34878,3.18413361877438E-06,2.86572025689694E-06
"P76112",19248,8.87381500314172E-07,7.98643350282755E-07
"P0AC13",30615,3.7159100325656E-06,3.34431902930904E-06
"P07604",57656,3.32115576220525E-06,2.989E-06
"P11880",47447,2.97207553965519E-06,2.67486798568967E-06
"P60240",109769,1.66677650187688E-05,1.5001E-05
"P63235",55077,"#VALUE!","#VALUE!"
"P15373",12359,1.53334303363111E-06,1.38E-06
"P07109",28653,7.86246108734248E-07,7.07621497860823E-07
"P37647",33962,7.58841680048075E-06,6.82957512043268E-06
"P13024",34747,6.54117613283057E-06,5.88705851954751E-06
"P0ACV4",11351,2.29022725448731E-06,2.06120452903858E-06
"P18390",17353,5.24272820222381E-06,4.71845538200143E-06
"P30958",129983,1.91831000803211E-06,1.7264790072289E-06
"P0AF03",21222,6.60968720454601E-06,5.94871848409141E-06
"P00804",18156,3.85619460798291E-06,3.47057514718462E-06
"P0A8Y3",22732,1.43873250602408E-06,1.29485925542167E-06
"P0A8D0",17229,2.61647045313223E-06,2.35482340781901E-06
"P0A6S7",36362,4.799E-06,4.31913370686005E-06
"P06971",82182,3.941E-06,3.54691605566753E-06
"P76550",29751,2.534909653471E-06,2.2814186881239E-06
"P31802",23575,5.6472697685435E-06,5.08254279168915E-06
"P22523",170230,3.96385486353573E-06,3.56746937718216E-06
"P0AAG3",26661,2.16951727098869E-06,1.95256554388982E-06
"P0A6M2",20142,7.24586144190359E-06,6.52127529771323E-06
"P76001",13414,1.504E-06,1.35358303117775E-06
"P64588",23401,3.43534088173097E-06,3.09180679355787E-06
"P77667",13300,4.76315070021578E-07,4.2868356301942E-07
"P0ADT5",45026,3.44512817769032E-06,3.10061535992129E-06
"P76425",30419,1.5659673534956E-07,1.40937061814604E-07
"P65870",13773,8.88686473108752E-06,7.99817825797877E-06
"P32157",25343,2.3554758942163E-06,2.11992830479467E-06
"P18956",61768,8.80856636341274E-08,7.92770972707147E-08
"P0A8N0",17693,1.96072162385595E-06,1.76464946147036E-06
"P77434",46216,3.92470567969834E-06,3.53223511172851E-06
"P0AAS0",18267,3.12214741103185E-06,2.80993266992866E-06
"P07117",54344,5.34060116181728E-06,4.80654104563555E-06
"P0ADQ2",37094,1.579E-06,1.42111537329725E-06
"P75792",30413,1.58554194541429E-06,1.427E-06
"P10902",60337,7.55905491260271E-06,6.80314942134244E-06
"P0A7Y8",13789,6.32911805371138E-06,5.69620624834024E-06
"P18196",24776,2.79590421238693E-06,2.51631379114824E-06
"P0AFZ1",28643,4.78272529213447E-06,4.30445276292102E-06
"P37750",21675,3.32115576220525E-06,2.989E-06
"P0AAY6",17666,4.45321966150311E-06,4.0078976953528E-06
"P0AAG0",35844,1.63447842521103E-06,1.471E-06
"P22256",45775,1.59859167336009E-07,1.43873250602408E-07
"P0A8Y1",25301,2.48923560566071E-06,2.24031204509464E-06
"P31475",26076,3.36682981001554E-06,3.03014682901399E-06
"P30871",48389,3.27221928240851E-06,2.945E-06
"P0AFM2",36023,5.54613437696358E-07,4.99152093926722E-07
"P0AD83",5098,3.57888788913473E-06,3.221E-06
"P0A9J0",55364,1.43547007403763E-06,1.29192306663387E-06
"P23898",17283,1.61490383329234E-06,1.45341344996311E-06
"Q47083",35856,"#VALUE!","#VALUE!"
"P36680",28292,6.46940262912869E-06,5.82246236621582E-06
"P0AFZ5",18801,1.08965228347402E-06,9.80687055126618E-07
"P67080",25787,3.43534088173097E-06,3.09180679355787E-06
"P25519",48327,2.23150347873123E-06,2.00835313085811E-06
"P0A8E5",13942,5.31123927393924E-06,4.78011534654532E-06
"P39274",10468,3.914918383739E-07,3.5234265453651E-07
"P17952",53626,4.05194052716986E-06,3.64674647445287E-06
"P45748",20768,7.8102621755593E-06,7.02923595800337E-06
"P0A901",19852,9.13480956205766E-08,8.22132860585189E-08
"P0AFS9",49058,1.11248930737916E-06,1.00124037664124E-06
"P0AD05",25039,1.84653650433023E-06,1.66188285389721E-06
"P37751",43188,2.5218599255252E-06,2.26967393297268E-06
"P20083",70244,7.87551081528828E-06,7.088E-06
"P64564",21167,5.06E-06,4.554E-06
"P0A8T1",31877,1.2668E-05,1.14012210630439E-05
"P0A8A4",31211,1.47788168986147E-06,1.33009352087532E-06
"P76127",7987,"#VALUE!","#VALUE!"
"P0AG84",31488,"#VALUE!","#VALUE!"
"P0ACA1",22545,1.06355282758243E-06,9.57197544824187E-07
"P0AA39",36027,7.95707161494951E-06,7.16136445345456E-06
"P0ADR8",50972,2.77306718848179E-06,2.49576046963361E-06
"P0A6E1",19151,1.25929874676938E-06,1.13336887209244E-06
"P77690",42238,3.42555358577162E-07,3.08299822719446E-07
"P37906",47170,1.01135391579924E-07,9.1E-08
"P21369",23362,4.37492129382833E-06,3.9374291644455E-06
"P31064",44429,7.96033404693596E-06,7.16430064224236E-06
"P23883",53419,7.82983676747799E-08,7.04685309073019E-08
"P0ABU9",25598,5.43847412141076E-06,4.89462670926968E-06
"P14900",46974,2.88725230800751E-06,2.59852707720676E-06
"P0ADH5",22993,1.37674629828155E-06,1.2390716684534E-06
"P0ACH5",15184,3.78442110428103E-06,3.406E-06
"P67624",8470,1.70951436089936E-06,1.53856292480942E-06
"P0A8V6",26969,6.00287485506646E-06,5.40258736955981E-06
"P0ABF8",20701,2.40114994202658E-06,2.161E-06
"P26612",56639,5.21989117831866E-08,4.7E-08
"P22188",53344,3.742E-06,3.36780853961147E-06
"P0ABQ4",17999,8.205E-06,7.38451480132769E-06
"P0A9F9",35629,9.52630140043156E-07,8.57367126038841E-07
"P04968",56195,1.12880146731141E-06,1.01592132058027E-06
"P39406",37625,7.223E-06,6.50072197619861E-06
"P0AC84",28434,1.27234847471517E-06,1.14511362724365E-06
"P0A6Z6",15094,2.47292344572847E-06,2.22563110115562E-06
"P63417",18534,3.8888189278474E-06,3.49993703506266E-06
"P0AC65",9139,2.39788751004013E-06,2.15809875903612E-06
"P0A8S5",13027,2.15320511105645E-07,1.93788459995081E-07
"P63177",26557,7.36657142540221E-06,6.62991428286199E-06
"P0A7D1",21082,6.41394128535906E-06,5.77254715682315E-06
"P23331",23457,4.07477755107501E-06,3.66729979596751E-06
"P0A6G3",17582,2.59363342922708E-06,2.33427008630437E-06
"P0AE63",8945,2.64256990902382E-07,2.37831291812144E-07
"P31060",54536,4.01279134333247E-07,3.61151220899922E-07
"P62623",34775,5.171E-06,4.65385922866973E-06
"P76014",22632,9.29793116138012E-07,8.36813804524211E-07
"P33362",32609,6.2E-08,5.57875869682807E-08
"P0ADV5",37129,1.25277388279648E-06,1.12749649451683E-06
"P0AED5",23893,2.87094014807526E-06,2.58384613326773E-06
"P37313",37560,1.80086245651994E-06,1.62077621086795E-06
"P0ACX5",7907,3.37009224200199E-06,3.03308301780179E-06
"P37349",51449,1.3539092743764E-06,1.21851834693876E-06
"P15877",86747,1.89873541611341E-06,1.70886187450207E-06
"P10384",48542,2.25499298903366E-05,2.02949369013029E-05
"P0A6L9",20138,4.76641313220223E-06,4.28977181898201E-06
"P32680",22613,5.95393837526972E-06,5.35854453774275E-06
"P16701",30292,"#VALUE!","#VALUE!"
"P0ACZ4",22690,1.5594424895227E-06,1.40349824057043E-06
"P0AFJ7",53389,1.1904614318553E-05,1.07141528866977E-05
"P0ABF1",53871,4.95237175542983E-06,4.45713457988685E-06
"P64519",8579,"#VALUE!","#VALUE!"
"P0AEH3",17420,1.50724357773951E-06,1.35651921996556E-06
"P0A8Z0",14231,9.07282335431512E-06,8.16554101888361E-06
"P08179",23238,2.45661128579622E-06,2.211E-06
"P0AC86",93173,5.80712893587951E-07,5.22641604229156E-07
"P45799",21153,3.68654814468755E-06,3.3178933302188E-06
"P0AAQ2",13364,2.16951727098869E-06,1.95256554388982E-06
"P0A9T6",13171,3.07647336322156E-06,2.7688260268994E-06
"P05042",50489,1.62469112925168E-06,1.46222201632651E-06
"P68206",8325,7.76458812774901E-07,6.98812931497411E-07
"P68688",9685,4.06825268710211E-06,3.6614274183919E-06
"P32662",27389,4.2933604941671E-06,3.864E-06
"P0AGM9",48868,1.73561381679096E-06,1.56205243511186E-06
"P31224",113574,6.76628393989557E-06,6.08965554590601E-06
"P23882",34168,9.02388687451839E-06,8.12149818706655E-06
"P0A962",37127,5.54287194497713E-06,4.98858475047942E-06
"P0A6C1",31480,3.39619169789358E-06,3.05657252810422E-06
"P0AGL5",17727,8.87055257115528E-06,7.98349731403975E-06
"P0AG90",66632,8.80530393142629E-06,7.92477353828366E-06
"P0AGG8",51364,5.33407629784438E-06,4.80066866805994E-06
"P12295",25693,3.45165304166321E-06,3.10648773749689E-06
"P37774",27677,1.23646172286423E-06,1.11281555057781E-06
"P0ADM4",11826,1.40937061814604E-06,1.26843355633144E-06
"P0A9G4",15235,1.46483196191567E-06,1.3183487657241E-06
"P0A8W5",20686,4.54456775712368E-06,4.09011098141131E-06
"P77756",25514,6.4433031732371E-06,5.799E-06
"P0A7A2",24065,6.70756016413948E-06,6.03680414772553E-06
"P07639",38881,2.51207262956586E-06,2.26086536660927E-06
"P62617",16898,4.07477755107501E-06,3.66729979596751E-06
"P0ABK2",42453,5.6603194964893E-06,5.09428754684037E-06
"P0A7A7",91381,6.18557104630761E-06,5.567E-06
"P75838",65652,1.51409468491106E-05,1.36268521641995E-05
"P52061",21039,4.55761748506948E-06,4.10185573656253E-06
"P0AEE5",35713,9.42842844083808E-07,8.48558559675427E-07
"P07762",84337,3.81704542414552E-07,3.43534088173097E-07
"P08957",59307,6.81848285167875E-06,6.13663456651088E-06
"P21829",30201,5.48088573723459E-06,4.93279716351113E-06
"P34209",29706,1.58227951342784E-06,1.42405156208506E-06
"P0AFM4",11687,"#VALUE!","#VALUE!"
"P0A9K1",39265,6.52486397289833E-08,5.8723775756085E-08
"P76575",7994,4.6913771965139E-06,4.22223947686251E-06
"P0ADX5",6599,"#VALUE!","#VALUE!"
"P76187",33676,2.9264014918449E-06,2.63376134266041E-06
"P25894",26842,3.56910059317538E-06,3.21219053385784E-06
"P0AAF6",27022,4.54130532513724E-06,4.08717479262352E-06
"P76113",37610,2.51207262956586E-07,2.26086536660927E-07
"P37329",27364,2.50881019757941E-06,2.25792917782147E-06
"P0AG93",35382,9.5491384243367E-06,8.59422458190303E-06
"P0CB62",6232,3.51363924940575E-06,3.16227532446517E-06
"P0ABI4",36590,5.383E-06,4.84471149987701E-06
"P05194",27467,1.86611109624892E-06,1.67949998662403E-06
"P30011",32762,3.4973270894735E-06,3.14759438052615E-06
"P25526",51720,1.79433759254704E-07,1.61490383329234E-07
"P0A9E2",12911,4.55109262109658E-06,4.096E-06
"P77376",38257,1.12227660333851E-06,1.01E-06
"P0A9X1",27867,1.08312741950112E-06,9.74814677551008E-07
"P0A8F4",24353,1.02799231893013E-05,9.25193087037117E-06
"P45395",35196,2.45008642182332E-06,2.20507777964099E-06
"P21338",29618,4.8577612278228E-06,4.372E-06
"P0AD47",15211,1.63121599322458E-07,1.46809439390212E-07
"P0AEM0",16081,3.76810894434878E-06,3.3912980499139E-06
"P76027",37188,1.1490285456274E-05,1.03412569106466E-05
"P0A898",17526,5.2557779301696E-06,4.73020013715264E-06
"P64624",26821,2.20540402283963E-06,1.98486362055567E-06
"P65367",16274,3.5169016813922E-06,3.16521151325298E-06
"P0A9U3",59858,1.0567E-05,9.51031548369792E-06
"P64604",19576,7.30458521765968E-06,6.57412669589371E-06
"P75876",44357,9.98956674250734E-06,8.99061006825661E-06
"P39099",47205,1.72256408884516E-06,1.55030767996064E-06
"P77718",54973,1.24951145081003E-05,1.12456030572903E-05
"P30749",16981,2.9264014918449E-06,2.63376134266041E-06
"P21514",40725,7.89508540720698E-07,7.10557686648628E-07
"P0AGD1",17681,9.13480956205766E-08,8.22132860585189E-08
"P0CB39",66610,5.4743608732617E-06,4.92692478593553E-06
"P0AFF2",43476,8.44317398093043E-06,7.59885658283739E-06
"P77737",37198,1.28376698666775E-05,1.15539028800098E-05
"P76243",13386,8.80856636341274E-07,7.92770972707147E-07
"P64490",10835,1.38653359424089E-06,1.2478802348168E-06
"P0A8K1",35934,6.45961533316934E-06,5.81365379985241E-06
"P0ADT8",23076,2.15972997502935E-06,1.94375697752642E-06
"P0AAX3",8568,1.98682107974754E-06,1.78813897177279E-06
"P0AE91",17108,4.64244071671716E-06,4.17819664504544E-06
"P0A8D9",17213,2.62952018107803E-06,2.36656816297023E-06
"P76035",42220,3.26243198644916E-08,2.93618878780424E-08
"P27306",51560,2.75675502854954E-06,2.48107952569459E-06
"P05852",36008,6.42046614933195E-06,5.77841953439876E-06
"P0A8I3",29586,4.35534670190963E-06,3.91981203171867E-06
"P28861",27751,2.19887915886674E-06,1.979E-06
"P12281",44067,4.31619751807224E-06,3.88457776626502E-06
"P37773",49874,8.35182588530986E-06,7.51664329677887E-06
"P0A6U3",69521,7.55579248061626E-06,6.80021323255463E-06
"P06992",30420,1.08051747391196E-05,9.72465726520764E-06
"P77173",36475,6.94245526716382E-06,6.24820974044744E-06
"P0AFW4",14927,1.22471696771302E-05,1.10224527094172E-05
"P0AE01",27048,1.11477300976968E-05,1.0033E-05
"P0A6W9",58269,4.24116158238391E-06,3.817E-06
"P09424",41139,2.77632962046824E-06,2.49869665842142E-06
"P64534",12466,4.14328862279044E-06,3.729E-06
"P77171",33402,1.49419384979372E-06,1.34477446481435E-06
"P56976",4556,2.70129368477991E-06,2.43116431630192E-06
"P75829",38358,9.125E-06,8.21252003948848E-06
"P64499",10792,7.13167632237787E-06,6.41850869014008E-06
"P33607",66438,5.33081386585793E-06,4.79773247927214E-06
"P07024",60824,1.579E-06,1.42111537329725E-06
"P32685",10532,1.53660546561756E-06,1.3829449190558E-06
"P75823",36495,2.23150347873123E-06,2.00835313085811E-06
"P03007",27099,3.22328280261177E-06,2.901E-06
"P31142",30812,2.79916664437338E-06,2.51924997993604E-06
"P0A9H1",18673,1.48440655383437E-06,1.336E-06
"P21361",6002,"#VALUE!","#VALUE!"
"P10121",54513,6.75E-06,6.075E-06
"P42641",43286,1.49125766100591E-05,1.34213189490532E-05
"P0ADC1",21357,4.57719207698818E-06,4.11947286928936E-06
"P0A8L7",12687,5.10244362680649E-06,4.59219926412584E-06
"P60546",23593,1.44297366760646E-05,1.29867630084581E-05
"P0A9D4",29317,2.66540693292897E-06,2.39886623963607E-06
"P77247",24330,5.11549335475229E-06,4.60394401927706E-06
"P51024",19923,3.45491547364966E-06,3.10942392628469E-06
"P22729",46269,5.74188029615053E-07,5.16769226653548E-07
"P0A9N4",28204,6.94571769915027E-06,6.25114592923524E-06
"P0AFE0",19875,4.35860913389608E-06,3.92274822050647E-06
"P0A988",40587,5.75493002409632E-06,5.17943702168669E-06
"P63228",21294,4.40428318170637E-06,3.96385486353573E-06
"E2JKY7",2123,1.09780836344014E-05,9.88027527096126E-06
"P76004",23711,9.91779323880546E-07,8.92601391492491E-07
"P0AFK2",26996,4.51520586924564E-06,4.06368528232108E-06
"P22255",27176,2.94271365177714E-06,2.64844228659943E-06
"P0A959",45517,7.39593331328025E-06,6.65633998195223E-06
"P23830",52802,6.0518113348632E-06,5.44663020137688E-06
"P0A7B5",39057,6.68146070824789E-06,6.0133146374231E-06
"P0A6I0",24746,6.51507667693898E-06,5.86356900924508E-06
"P0AG14",39366,4.35208426992318E-06,3.91687584293086E-06
"Q46948",20777,3.57562545714828E-06,3.21806291143345E-06
"P0AF50",13519,1.73561381679096E-06,1.56205243511186E-06
"P0ADP2",17163,5.321E-06,4.78892391290873E-06
"P0AAE0",51660,4.42385777362507E-06,3.98147199626256E-06
"P00582",103118,6.6162120685189E-06,5.95459086166701E-06
"P30843",25031,2.163E-06,1.94669316631422E-06
"P0A6Z1",65652,7.36E-06,6.624E-06
"P09127",42963,3.31463089823235E-06,2.98316780840911E-06
"P36979",43086,1.26810731313279E-05,1.1413E-05
"P0A6V8",34723,3.19392091473373E-06,2.87452882326036E-06
"Q2EES6",3643,4.91974743556534E-06,4.42777269200881E-06
"P63264",11512,1.55618005753625E-06,1.40056205178263E-06
"P0A881",12355,3.01448715547903E-06,2.713E-06
"P0A738",17467,4.13023889484464E-06,3.71721500536018E-06
"P63204",20599,"#VALUE!","#VALUE!"
"P0AFZ3",18262,9.647E-06,8.68231024553716E-06
"P30748",8758,3.357E-06,3.02133826265057E-06
"P64567",4859,8.453E-06,7.6076651492008E-06
"P27297",30868,2.33916373428405E-06,2.10524736085564E-06
"P42616",13906,6.59011261262731E-06,5.93110135136458E-06
"P0A8G9",8952,6.104E-06,5.49360922198174E-06
"P0AES0",70532,3.62456193694502E-06,3.26210574325052E-06
"P24178",13601,6.75323421194977E-06,6.07791079075479E-06
"P21507",49914,7.58189193650786E-06,6.82370274285707E-06
"P0ABY4",19700,7.29479792170033E-06,6.5653181295303E-06
"O32583",7311,"#VALUE!","#VALUE!"
"P76193",36082,3.29505630631365E-07,2.96555067568229E-07
"P07023",42043,1.99008351173399E-06,1.79107516056059E-06
"P0A7I7",21836,7.59494166445365E-06,6.83544749800828E-06
"P69874",43028,1.17317054232712E-05,1.05585348809441E-05
"P06129",68407,7.48728140890083E-06,6.73855326801075E-06
"P64483",17851,2.437E-06,2.19333302448978E-06
"P0AB24",41138,2.919876627872E-06,2.6278889650848E-06
"P0C093",22836,7.57862950452141E-06,6.82076655406927E-06
"P0AFR4",23212,4.61634126082557E-06,4.15470713474301E-06
"P0AGG4",15555,5.55918410490937E-06,5.00326569441843E-06
"C1P610",2704,6.58032531666796E-06,5.92229278500116E-06
"P75960",31464,2.698E-06,2.42822812751411E-06
"P75797",56470,2.31632671037891E-07,2.08469403934102E-07
"P0ABN5",45751,5.97351296718842E-06,5.37616167046958E-06
"P0ABH0",45330,3.21023307466598E-06,2.88920976719938E-06
"P31466",46866,9.722E-06,8.74984258765666E-06
"P27434",36192,4.27052347026196E-06,3.84347112323576E-06
"P0AFE8",56525,7.04032822675729E-06,6.33629540408156E-06
"P00946",42850,6.13010970253798E-06,5.51709873228418E-06
"P33920",37823,7.223E-06,6.50072197619861E-06
"P08390",36364,7.148E-06,6.43318963407911E-06
"P0A9I3",20769,1.902E-06,1.71179806328987E-06
"P00562",88888,3.17108389082859E-06,2.854E-06
"P36659",34455,1.65731544911618E-06,1.49158390420456E-06
"P67244",18641,8.16586726208226E-06,7.34928053587404E-06
"P0AGE4",43478,5.58528356080097E-06,5.02675520472087E-06
"P0A894",32492,4.34555940595029E-06,3.911E-06
"P67338",6554,4.61960369281202E-06,4.15764332353082E-06
"P23857",11475,5.07960660290135E-06,4.57164594261122E-06
"P0AFE4",10845,4.41080804567927E-06,3.96972724111134E-06
"P0AD57",35217,8.80530393142629E-06,7.92477353828366E-06
"P0ACU7",21931,1.49093141780727E-06,1.34183827602654E-06
"P0AAR3",17093,4.998E-06,4.49824122291611E-06
"P76502",17208,4.065E-06,3.65849122960409E-06
"Q46857",31110,2.3489510302434E-07,2.11405592721906E-07
"P0AD12",29680,2.94923851575004E-06,2.65431466417504E-06
"P0AD10",9123,1.20579486219161E-05,1.08521537597245E-05
"P0A8X0",21359,1.28866063464742E-05,1.15979457118268E-05
"P26646",34724,2.46639858175557E-06,2.21975872358001E-06
"P0AFM6",25493,5.38953764161402E-06,4.85058387745262E-06
"P0A8Y5",29721,5.69294381635379E-06,5.12364943471841E-06
"P21499",92109,3.65718625680951E-06,3.29146763112856E-06
"P0AAN5",7281,4.20853726251942E-07,3.78768353626748E-07
"P76038",28013,2.74E-07,2.46639858175557E-07
"P25745",40959,7.15125091429657E-06,6.43612582286691E-06
"P0C960",22227,6.33564291768428E-06,5.70207862591585E-06
"P06616",33810,9.23920738562403E-06,8.31528664706163E-06
"P0C0L7",54846,1.517E-06,1.36532778632897E-06
"P0AFK0",48370,7.97338377488176E-06,7.176E-06
"P0ABJ9",58205,6.4237285813184E-06,5.78135572318656E-06
"P76055",35561,1.55683254393354E-05,1.40114928954019E-05
"P76403",51193,1.19502883663633E-05,1.0755259529727E-05
"P29680",39248,6.90983094729933E-06,6.2188478525694E-06
"P0A6U8",52822,5.4808857372346E-07,4.93279716351114E-07
"P28721",26352,1.59206680938719E-06,1.43286012844847E-06
"P0A8S1",33472,2.57405883730839E-06,2.31665295357755E-06
"P0A6P5",55036,1.07301388034313E-05,9.65712492308817E-06
"P0AFD4",36219,5.321E-06,4.78892391290873E-06
"P0A8I5",27307,1.42013664370132E-05,1.27812297933119E-05
"P08245",11396,5.768E-06,5.19118177683791E-06
"P40191",30847,4.15307591874979E-06,3.73776832687481E-06
"P0A9V1",26801,4.83166177193121E-06,4.34849559473809E-06
"P65294",7877,1.85632380028957E-06,1.67069142026061E-06
"P37903",16017,6.16599645438892E-07,5.54939680895003E-07
"P33344",10137,1.86E-07,1.67362760904842E-07
"P46853",38765,3.26569441843561E-06,2.93912497659205E-06
"P0A6L0",27734,5.20684145037286E-06,4.68615730533557E-06
"P22259",59643,2.29316344327512E-05,2.06384709894761E-05
