Entry,EC,kcat(s-1),kcat(h-1),Mw,#(cell)-1,conc_fmol(cell)-1,growth_rate1,conc_mmolgDW,0.9conc,1.1conc,growth_rate2,flux_ub_step2(mmol*(gDWh)-1)
P21367,4.-.-.-,#N/A,#VALUE!,23100,1621.9584890598,2.69338839099934E-06,0.65,5.29152925540145E-06,4.7623763298613E-06,5.82068218094159E-06,0.65,#VALUE!
P39384,4.-.-.-,#N/A,#VALUE!,42743,0.5106237854,8.47930563562093E-10,0.65,1.66587537045598E-09,1.49928783341038E-09,1.83246290750158E-09,0.65,#VALUE!
P52045,4.1.1.-,#N/A,#VALUE!,29173,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
Q46890,4.1.1.104,#N/A,#VALUE!,23222,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P24169,4.1.1.17,#N/A,#VALUE!,82416,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P21169,4.1.1.17,#N/A,#VALUE!,79416,61.7701342934,1.02574118720326E-07,0.65,2.01520861925984E-07,1.81368775733385E-07,2.21672948118582E-07,0.65,#VALUE!
P52095,4.1.1.18,#N/A,#VALUE!,80590,5.1129165448,8.4903961222276E-09,0.65,1.66805424798185E-08,0.000000015,1.83485967278003E-08,0.65,#VALUE!
P0A9H3,4.1.1.18,#N/A,#VALUE!,81260,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P21170,4.1.1.19,#N/A,#VALUE!,73898,1102.8723015646,1.83140534965895E-06,0.65,0.000003598,3.2382412862339E-06,3.95785046095255E-06,0.65,#VALUE!
P28629,4.1.1.19,#N/A,#VALUE!,84425,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P00864,4.1.1.31,#N/A,#VALUE!,99063,5125.9130049129,0.000008512,0.65,1.67229425469836E-05,1.50506482922852E-05,1.83952368016819E-05,0.65,#VALUE!
P29680,4.1.1.37,#N/A,#VALUE!,39248,12.0497682746,0.00000002,0.65,3.93115494484516E-08,3.53803945036065E-08,4.32427043932968E-08,0.65,#VALUE!
P0AEP7,4.1.1.47,#N/A,#VALUE!,64732,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P22259,4.1.1.49,#N/A,#VALUE!,59643,2422.0732982468,0.000004022,0.65,7.90184940172472E-06,7.11166446155225E-06,0.000008692,0.65,#VALUE!
P0A7F6,4.1.1.50,#N/A,#VALUE!,30385,1054.3964093909,1.75090735534847E-06,0.65,3.43989657239386E-06,3.09590691515447E-06,3.78388622963324E-06,0.65,#VALUE!
P0A8K1,4.1.1.65,#N/A,#VALUE!,35934,1663.0134785764,2.76156339849942E-06,0.65,5.42546836640357E-06,4.88292152976322E-06,0.000005968,0.65,#VALUE!
P0AFI0,4.1.1.8,#N/A,#VALUE!,60581,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P0AAB4,4.1.1.98,#N/A,#VALUE!,55604,314.157297117,5.21682658779414E-07,0.65,1.02491681489079E-06,9.22425133401714E-07,1.12740849637987E-06,0.65,#VALUE!
P32669,4.1.2.-,#N/A,#VALUE!,23555,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P78055,4.1.2.-,#N/A,#VALUE!,22997,84.502605296,1.40323157250063E-07,0.65,2.75684002455919E-07,2.48115602210327E-07,3.03252402701511E-07,0.65,#VALUE!
P0A955,4.1.2.14,#N/A,#VALUE!,22284,3578.9809020553,5.9431765228418E-06,0.65,1.1676181773756E-05,1.05085635963804E-05,1.28437999511316E-05,0.65,#VALUE!
P32169,4.1.2.19,#N/A,#VALUE!,30145,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P23522,4.1.2.20,#N/A,#VALUE!,27384,8.1507078811,1.3534885222706E-08,0.65,2.65911301035482E-08,2.39320170931934E-08,2.9250243113903E-08,0.65,#VALUE!
Q6BF16,4.1.2.21,#N/A,#VALUE!,21391,0.0199581835,3.3142118082088E-11,0.65,6.51122162712928E-11,5.86009946441635E-11,7.16234378984221E-11,0.65,#VALUE!
P75682,4.1.2.28,#N/A,#VALUE!,32530,81.0071053237,1.34518607312682E-07,0.65,2.64280171537686E-07,2.37852154383917E-07,2.90708188691455E-07,0.65,#VALUE!
P39359,4.1.2.28,#N/A,#VALUE!,32722,NA,#VALUE!,0.65,#VALUE!,#VALUE!,#VALUE!,0.65,#VALUE!
P75823,4.1.2.48,#N/A,#VALUE!,36495,340.110376741,5.6477976874955E-07,0.65,1.10958697200305E-06,9.98628274802741E-07,1.22054566920335E-06,0.65,#VALUE!
P65870,4.1.2.50,#N/A,#VALUE!,13773,264.083919839,4.3853191603946E-07,0.65,8.6155582718951E-07,7.75400244470559E-07,9.47711409908461E-07,0.65,#VALUE!
P75682,4.1.2.51,#N/A,#VALUE!,32530,81.0071053237,1.34518607312682E-07,0.65,2.64280171537686E-07,2.37852154383917E-07,2.90708188691455E-07,0.65,#VALUE!
P76469,4.1.2.53,#N/A,#VALUE!,28916,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P32141,4.1.2.57,#N/A,#VALUE!,31983,NA,#VALUE!,0.65,#VALUE!,#VALUE!,#VALUE!,0.65,#VALUE!
P0A955,4.1.3.16,#N/A,#VALUE!,22284,3578.9809020553,5.9431765228418E-06,0.65,1.1676181773756E-05,1.05085635963804E-05,1.28437999511316E-05,0.65,#VALUE!
P77541,4.1.3.30,#N/A,#VALUE!,32135,39.7538337012,0.000000066,0.65,1.29694178650889E-07,1.16724760785801E-07,1.42663596515978E-07,0.65,#VALUE!
P0A9I1,4.1.3.34,#N/A,#VALUE!,33110,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P28305,4.1.3.38,#N/A,#VALUE!,29715,NA,#VALUE!,0.65,#VALUE!,#VALUE!,#VALUE!,0.65,#VALUE!
P51020,4.1.3.39,#N/A,#VALUE!,36470,14.8142493897,2.46002148616647E-08,0.65,4.83304810641743E-08,4.34974329577569E-08,5.31635291705918E-08,0.65,#VALUE!
P0A9I1,4.1.3.6,#N/A,#VALUE!,33110,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P75726,4.1.3.6,#N/A,#VALUE!,55173,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P0A7J0,4.1.99.12,#N/A,#VALUE!,23353,278.5774182567,4.62599498931787E-07,0.65,9.08839880023157E-07,0.000000818,9.99723868025473E-07,0.65,#VALUE!
P30136,4.1.99.17,#N/A,#VALUE!,70850,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P30140,4.1.99.19,#N/A,#VALUE!,43320,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P30745,4.1.99.22,#N/A,#VALUE!,37346,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P0AAR3,4.2.-.-,#N/A,#VALUE!,17093,610.8477383462,1.01436024301925E-06,0.65,1.99284920043074E-06,1.79356428038767E-06,2.19213412047381E-06,0.65,#VALUE!
P0ABU5,4.2.1.-,#N/A,#VALUE!,22982,1560.2561166235,2.59092679612001E-06,0.65,5.09022946192537E-06,4.58120651573283E-06,5.5992524081179E-06,0.65,#VALUE!
P24193,4.2.1.-,#N/A,#VALUE!,35092,13.9059121063,2.3091850060278E-08,0.65,4.53670924563418E-08,4.08303832107076E-08,4.9903801701976E-08,0.65,#VALUE!
Q46915,4.2.1.-,#N/A,#VALUE!,48850,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P0ABE9,4.2.1.1,#N/A,#VALUE!,23764,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P61517,4.2.1.1,#N/A,#VALUE!,25097,3299.7248231975,5.47945005512702E-06,0.65,1.07651278096798E-05,9.68861502871182E-06,1.18416405906478E-05,0.65,#VALUE!
P05194,4.2.1.10,#N/A,#VALUE!,27467,792.3978137711,1.31583828258228E-06,0.65,2.58514397363906E-06,2.32662957627516E-06,2.84365837100297E-06,0.65,#VALUE!
P00816,4.2.1.104,#N/A,#VALUE!,17049,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P0A6P9,4.2.1.11,#N/A,#VALUE!,45655,52588.759646283,8.73277310632398E-05,0.65,0.0001715673,0.0001544105,0.000188724,0.65,#VALUE!
P0ADF6,4.2.1.12,#N/A,#VALUE!,64639,NA,#VALUE!,0.65,#VALUE!,#VALUE!,#VALUE!,0.65,#VALUE!
P76535,4.2.1.126,#N/A,#VALUE!,31220,60.4285602162,1.00346330481862E-07,0.65,1.97144067744326E-07,1.77429660969894E-07,2.16858474518759E-07,0.65,#VALUE!
P31658,4.2.1.130,#N/A,#VALUE!,31190,462.1213804461,7.67388542753454E-07,0.65,1.5076395731895E-06,1.35687561587055E-06,1.65840353050845E-06,0.65,#VALUE!
P31806,4.2.1.136,#N/A,#VALUE!,54650,57.4703168741,9.54339370210659E-08,0.65,1.87493000041387E-07,1.68743700037248E-07,2.06242300045526E-07,0.65,#VALUE!
P31551,4.2.1.149,#N/A,#VALUE!,28190,NA,#VALUE!,0.65,#VALUE!,#VALUE!,#VALUE!,0.65,#VALUE!
P77399,4.2.1.17,#N/A,#VALUE!,77072,33.6302582844,5.58456630429233E-08,0.65,1.09716430339731E-07,9.87447873057583E-08,1.20688073373705E-07,0.65,#VALUE!
P21177,4.2.1.17,#N/A,#VALUE!,79594,330.4460751254,5.4873144325034E-07,0.65,1.07805784528554E-06,9.70252060756987E-07,1.1858636298141E-06,0.65,#VALUE!
P76082,4.2.1.17,#N/A,#VALUE!,27237,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P06987,4.2.1.19,#N/A,#VALUE!,40278,1924.3965187334,3.19561029347959E-06,0.65,6.27821275732729E-06,5.65039148159456E-06,0.000006906,0.65,#VALUE!
P0ACB2,4.2.1.24,#N/A,#VALUE!,35625,398.8386934977,6.62302712550106E-07,0.65,1.30118411110041E-06,1.17106569999036E-06,1.43130252221045E-06,0.65,#VALUE!
P77243,4.2.1.3,#N/A,#VALUE!,53952,145.673823339,2.41902728892321E-07,0.65,4.75250940849355E-07,4.27725846764419E-07,5.2277603493429E-07,0.65,#VALUE!
P36683,4.2.1.3,#N/A,#VALUE!,93498,8782.3701722135,1.45838096516331E-05,0.65,2.86518853666663E-05,2.57866968299997E-05,3.15170739033329E-05,0.65,#VALUE!
P25516,4.2.1.3,#N/A,#VALUE!,97677,675.2976721145,1.12138437747346E-06,0.65,2.20311272588106E-06,1.98280145329295E-06,2.42342399846917E-06,0.65,#VALUE!
P05847,4.2.1.32,#N/A,#VALUE!,32734,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P0AC35,4.2.1.32,#N/A,#VALUE!,22679,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P0A6A6,4.2.1.33,#N/A,#VALUE!,49882,2576.1106619593,4.27783238452229E-06,0.65,8.40438582420881E-06,7.56394724178793E-06,9.24482440662969E-06,0.65,#VALUE!
P30126,4.2.1.33,#N/A,#VALUE!,22487,5500.3432971507,9.13374841771956E-06,0.65,1.79444959090758E-05,0.00001615,1.97389454999833E-05,0.65,#VALUE!
P39829,4.2.1.42,#N/A,#VALUE!,56402,3.902264535,6.48001417299871E-09,0.65,1.27308726385043E-08,1.14577853746539E-08,0.000000014,0.65,#VALUE!
P0A6Q3,4.2.1.59,#N/A,#VALUE!,18969,2200.9590884787,3.65486397953947E-06,0.65,7.18047933111881E-06,6.46243139800693E-06,7.89852726423069E-06,0.65,#VALUE!
P0A6Q6,4.2.1.59,#N/A,#VALUE!,17033,5630.6309803436,9.35010126260975E-06,0.65,1.83695506141645E-05,1.65325955527481E-05,2.0206505675581E-05,0.65,#VALUE!
Q6BF17,4.2.1.6,#N/A,#VALUE!,42523,11.9756671724,1.98865280179133E-08,0.65,3.90697996422659E-08,3.51628196780393E-08,0.000000043,0.65,#VALUE!
P42604,4.2.1.7,#N/A,#VALUE!,54093,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P33025,4.2.1.70,#N/A,#VALUE!,32910,31.5367646837,5.23692538752675E-08,0.65,1.02886549853178E-07,9.25978948678601E-08,1.13175204838496E-07,0.65,#VALUE!
P09126,4.2.1.75,#N/A,#VALUE!,27798,12.4442494344,2.06646453577652E-08,0.65,4.05985174022892E-08,3.65386656620603E-08,4.46583691425181E-08,0.65,#VALUE!
P77243,4.2.1.79,#N/A,#VALUE!,53952,145.673823339,2.41902728892321E-07,0.65,4.75250940849355E-07,4.27725846764419E-07,5.2277603493429E-07,0.65,#VALUE!
P24215,4.2.1.8,#N/A,#VALUE!,44838,359.6061924843,5.97154089146969E-07,0.65,1.17319074488599E-06,1.05587167039739E-06,1.29050981937459E-06,0.65,#VALUE!
P14407,4.2.1.81,#N/A,#VALUE!,60105,NA,#VALUE!,0.65,#VALUE!,#VALUE!,#VALUE!,0.65,#VALUE!
P77596,4.2.1.82,#N/A,#VALUE!,69399,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P39358,4.2.1.82,#N/A,#VALUE!,70017,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P05791,4.2.1.9,#N/A,#VALUE!,65532,1215.0658085894,2.01771140582758E-06,0.65,3.96406955958268E-06,3.56766260362441E-06,4.36047651554094E-06,0.65,#VALUE!
P77215,4.2.1.90,#N/A,#VALUE!,44226,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P10100,4.2.2.-,#N/A,#VALUE!,37528,334.5962078048,5.55623061781407E-07,0.65,1.09159737088685E-06,9.82437633798165E-07,1.20075710797554E-06,0.65,#VALUE!
P28306,4.2.2.-,#N/A,#VALUE!,38247,13.3312887491,2.21376432233617E-08,0.65,4.34924228356811E-08,3.9143180552113E-08,4.78416651192492E-08,0.65,#VALUE!
P0AGC3,4.2.2.n1,#N/A,#VALUE!,73353,72.4327453457,1.20280214788545E-07,0.65,2.36306905282014E-07,2.12676214753813E-07,2.59937595810216E-07,0.65,#VALUE!
P0A935,4.2.2.n1,#N/A,#VALUE!,40411,27.3917607665,4.54861520533137E-08,0.65,8.93637564898108E-08,8.04273808408297E-08,9.83001321387919E-08,0.65,#VALUE!
P41052,4.2.2.n1,#N/A,#VALUE!,40256,12.7778508976,2.12186165685071E-08,0.65,4.16868694862616E-08,3.75181825376354E-08,4.58555564348877E-08,0.65,#VALUE!
P0C066,4.2.2.n1,#N/A,#VALUE!,40113,39.2130720124,6.51163600338032E-08,0.65,1.27929980420046E-07,1.15136982378041E-07,1.4072297846205E-07,0.65,#VALUE!
P0AGC5,4.2.2.n1,#N/A,#VALUE!,58302,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P0AEZ7,4.2.2.n1,#N/A,#VALUE!,49417,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P0C960,4.2.2.n2,#N/A,#VALUE!,22227,151.5313422033,2.51629595156669E-07,0.65,4.9436069775377E-07,4.44924627978393E-07,5.43796767529147E-07,0.65,#VALUE!
P12008,4.2.3.5,#N/A,#VALUE!,39137,773.8396999315,0.000001285,0.65,2.52459938944059E-06,2.27213945049653E-06,2.77705932838465E-06,0.65,#VALUE!
P37355,4.2.99.20,#N/A,#VALUE!,27682,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P0AGF6,4.3.1.17,#N/A,#VALUE!,35232,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P16095,4.3.1.17,#N/A,#VALUE!,48907,0.7973837727,1.32411785567783E-09,0.65,2.60141032549671E-09,2.34126929294704E-09,2.86155135804638E-09,0.65,#VALUE!
P30744,4.3.1.17,#N/A,#VALUE!,48753,34.2602915496,5.68918823473957E-08,0.65,1.11771871016495E-07,1.00594683914845E-07,1.22949058118144E-07,0.65,#VALUE!
P42630,4.3.1.17,#N/A,#VALUE!,48522,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P00926,4.3.1.18,#N/A,#VALUE!,47901,23.2414711503,3.85942729164836E-08,0.65,7.5823718892895E-08,6.82413470036055E-08,8.34060907821845E-08,0.65,#VALUE!
P60595,4.3.2.10,#N/A,#VALUE!,21653,1049.3022216795,1.74244805991289E-06,0.65,3.4232771314595E-06,3.08094941831355E-06,3.76560484460545E-06,0.65,#VALUE!
P60664,4.3.2.10,#N/A,#VALUE!,28454,753.623748572,1.25145092755228E-06,0.65,2.45864622308896E-06,2.21278160078007E-06,2.70451084539786E-06,0.65,#VALUE!
P77731,4.3.2.3,#N/A,#VALUE!,18170,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P39163,4.3.2.7,#N/A,#VALUE!,25512,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P64554,4.3.99.3,#N/A,#VALUE!,25030,200.8386168846,3.33508164869885E-07,0.65,6.55222327838675E-07,5.89700095054807E-07,7.20744560622542E-07,0.65,#VALUE!
Q46925,4.4.1.-,#N/A,#VALUE!,43234,4.9951429062,8.29482382290169E-09,0.65,1.6296313993913E-08,1.46666825945217E-08,1.79259453933043E-08,0.65,#VALUE!
P06721,4.4.1.13,#N/A,#VALUE!,43212,877.5910890506,1.45730835113025E-06,0.65,2.86308123994155E-06,2.5767731159474E-06,3.14938936393571E-06,0.65,#VALUE!
P23256,4.4.1.13,#N/A,#VALUE!,43642,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P76316,4.4.1.15,#N/A,#VALUE!,35153,726.9202455252,1.20710768104479E-06,0.65,2.37152786059881E-06,2.13437507453893E-06,2.60868064665869E-06,0.65,#VALUE!
P77444,4.4.1.16,#N/A,#VALUE!,44434,326.4917110714,5.42164913768511E-07,0.65,1.06515700150984E-06,9.5864130135886E-07,1.17167270166083E-06,0.65,#VALUE!
Q46925,4.4.1.16,#N/A,#VALUE!,43234,4.9951429062,8.29482382290169E-09,0.65,1.6296313993913E-08,1.46666825945217E-08,1.79259453933043E-08,0.65,#VALUE!
P06721,4.4.1.28,#N/A,#VALUE!,43212,877.5910890506,1.45730835113025E-06,0.65,2.86308123994155E-06,2.5767731159474E-06,3.14938936393571E-06,0.65,#VALUE!
P0ABK5,4.5.1.5,#N/A,#VALUE!,34490,75498.2414813922,0.0001253707,0.65,0.0002463079,0.0002216771,0.0002709387,0.65,#VALUE!
P0A738,4.6.1.17,#N/A,#VALUE!,17467,328.5543978167,5.45590165753464E-07,0.65,1.07188637672586E-06,9.64697739053276E-07,1.17907501439845E-06,0.65,#VALUE!
P16688,4.7.1.1,#N/A,#VALUE!,31845,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P0AEA8,4.99.1.4,#N/A,#VALUE!,49951,53.2487393598,8.84236787774751E-08,0.65,1.73720390525491E-07,1.56348351472942E-07,1.91092429578041E-07,0.65,#VALUE!
P0AAV8,5.-.-.-,#N/A,#VALUE!,37060,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P03813,5.-.-.-,#N/A,#VALUE!,25248,6.3651518947,1.05698304461593E-08,0.65,2.07658751398022E-08,1.8689287625822E-08,2.28424626537824E-08,0.65,#VALUE!
P37757,5.1.-.-,#N/A,#VALUE!,32319,74.6221235236,1.23915847764183E-07,0.65,2.43449602680123E-07,2.19104642412111E-07,2.67794562948135E-07,0.65,#VALUE!
P51981,5.1.1.20,#N/A,#VALUE!,34674,NA,#VALUE!,0.65,#VALUE!,#VALUE!,#VALUE!,0.65,#VALUE!
P77399,5.1.2.3,#N/A,#VALUE!,77072,33.6302582844,5.58456630429233E-08,0.65,1.09716430339731E-07,9.87447873057583E-08,1.20688073373705E-07,0.65,#VALUE!
P21177,5.1.2.3,#N/A,#VALUE!,79594,330.4460751254,5.4873144325034E-07,0.65,1.07805784528554E-06,9.70252060756987E-07,1.1858636298141E-06,0.65,#VALUE!
P76044,5.1.3.-,#N/A,#VALUE!,29832,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P39362,5.1.3.-,#N/A,#VALUE!,23214,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P32719,5.1.3.-,#N/A,#VALUE!,26109,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P37745,5.1.3.13,#N/A,#VALUE!,21270,287.009553325,4.76601715916637E-07,0.65,9.36349147183964E-07,8.42714232465567E-07,0.00000103,0.65,#VALUE!
P39173,5.1.3.15,#N/A,#VALUE!,32666,3561.723739298,5.91451966007645E-06,0.65,1.16198814539812E-05,1.04578933085831E-05,1.27818695993794E-05,0.65,#VALUE!
P67910,5.1.3.20,#N/A,#VALUE!,34893,2670.3097909305,4.43425737451098E-06,0.65,8.71170407566008E-06,7.84053366809407E-06,9.58287448322608E-06,0.65,#VALUE!
P39305,5.1.3.22,#N/A,#VALUE!,32007,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P37679,5.1.3.22,#N/A,#VALUE!,32455,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P39371,5.1.3.24,#N/A,#VALUE!,39572,NA,#VALUE!,0.65,#VALUE!,#VALUE!,#VALUE!,0.65,#VALUE!
P0AEN8,5.1.3.29,#N/A,#VALUE!,15473,319.582506024,5.30691640690772E-07,0.65,1.04261618996222E-06,9.38354570966002E-07,1.14687780895845E-06,0.65,#VALUE!
P32156,5.1.3.32,#N/A,#VALUE!,12265,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P45541,5.1.3.41,#N/A,#VALUE!,31169,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P0A761,5.1.3.9,#N/A,#VALUE!,24074,25.4461361271,4.22552908122046E-08,0.65,0.000000083,7.47146595893598E-08,9.13179172758842E-08,0.65,#VALUE!
P0AC19,5.1.99.-,#N/A,#VALUE!,14082,1374.6199843899,2.28266354099947E-06,0.65,4.48460420628579E-06,4.03614378565722E-06,4.93306462691437E-06,0.65,#VALUE!
P0AC16,5.1.99.8,#N/A,#VALUE!,13620,113.832028378,0.000000189,0.65,3.71369250462769E-07,3.34232325416493E-07,4.08506175509046E-07,0.65,#VALUE!
P0A8G3,5.3.1.12,#N/A,#VALUE!,53987,323.2335944249,5.36754557331338E-07,0.65,1.05452761754683E-06,9.49074855792151E-07,0.00000116,0.65,#VALUE!
P17115,5.3.1.13,#N/A,#VALUE!,34031,47.2417113065,7.84485408610835E-08,0.65,1.54122870061068E-07,1.38710583054961E-07,1.69535157067175E-07,0.65,#VALUE!
P45395,5.3.1.13,#N/A,#VALUE!,35196,58.8001439391,9.76422184309037E-08,0.65,1.91831470394703E-07,1.72648323355232E-07,0.000000211,0.65,#VALUE!
P32170,5.3.1.14,#N/A,#VALUE!,47199,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P10371,5.3.1.16,#N/A,#VALUE!,26033,1073.7236440366,0.000001783,0.65,0.000003503,3.15265532482055E-06,3.8532453970029E-06,0.65,#VALUE!
Q46938,5.3.1.17,#N/A,#VALUE!,31076,NA,#VALUE!,0.65,#VALUE!,#VALUE!,#VALUE!,0.65,#VALUE!
P30147,5.3.1.22,#N/A,#VALUE!,29377,NA,#VALUE!,0.65,#VALUE!,#VALUE!,#VALUE!,0.65,#VALUE!
P00909,5.3.1.24,#N/A,#VALUE!,49492,813.403006554,1.35071904110595E-06,0.65,2.65367198645569E-06,2.38830478781012E-06,0.000002919,0.65,#VALUE!
P69922,5.3.1.25,#N/A,#VALUE!,64977,2.8128714432,4.67099210099777E-09,0.65,9.17680177013316E-09,8.25912159311984E-09,1.00944819471465E-08,0.65,#VALUE!
P63224,5.3.1.28,#N/A,#VALUE!,20815,3765.6200451574,6.25310535562499E-06,0.65,1.22850792841355E-05,1.1056571355722E-05,1.35135872125491E-05,0.65,#VALUE!
P69922,5.3.1.3,#N/A,#VALUE!,64977,2.8128714432,4.67099210099777E-09,0.65,9.17680177013316E-09,8.25912159311984E-09,1.00944819471465E-08,0.65,#VALUE!
P32140,5.3.1.31,#N/A,#VALUE!,47433,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P64461,5.3.1.32,#N/A,#VALUE!,11255,9.5263943711,1.58193197793204E-08,0.65,3.10792137118279E-08,0.000000028,3.41871350830107E-08,0.65,#VALUE!
Q46891,5.3.1.35,#N/A,#VALUE!,29217,NA,#VALUE!,0.65,#VALUE!,#VALUE!,#VALUE!,0.65,#VALUE!
P00946,5.3.1.8,#N/A,#VALUE!,42850,846.3692046425,1.4054619804758E-06,0.65,2.76122196557131E-06,2.48509976901418E-06,3.03734416212845E-06,0.65,#VALUE!
P0A6T1,5.3.1.9,#N/A,#VALUE!,61530,4632.2286370203,7.692176414846E-06,0.65,1.51123308739607E-05,1.36010977865646E-05,1.66235639613568E-05,0.65,#VALUE!
P31992,5.3.2.-,#N/A,#VALUE!,8673,NA,#VALUE!,0.65,#VALUE!,#VALUE!,#VALUE!,0.65,#VALUE!
P0AC33,5.3.2.2,#N/A,#VALUE!,60299,2749.461663802,4.56569522384917E-06,0.65,8.96993167750328E-06,8.07293850975296E-06,9.86692484525361E-06,0.65,#VALUE!
P0A6Q3,5.3.3.14,#N/A,#VALUE!,18969,2200.9590884787,3.65486397953947E-06,0.65,7.18047933111881E-06,6.46243139800693E-06,7.89852726423069E-06,0.65,#VALUE!
P77467,5.3.3.18,#N/A,#VALUE!,28405,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P21177,5.3.3.8,#N/A,#VALUE!,79594,330.4460751254,5.4873144325034E-07,0.65,1.07805784528554E-06,9.70252060756987E-07,1.1858636298141E-06,0.65,#VALUE!
P0A7A2,5.4.2.-,#N/A,#VALUE!,24065,469.0481772144,7.78891028253736E-07,0.65,1.53023777652993E-06,1.37721399887694E-06,1.68326155418293E-06,0.65,#VALUE!
P36938,5.4.2.2,#N/A,#VALUE!,58361,1277.506967686,2.12139981349392E-06,0.65,4.16777959429061E-06,0.000003751,4.58455755371968E-06,0.65,#VALUE!
P77366,5.4.2.6,#N/A,#VALUE!,23565,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P24175,5.4.2.8,#N/A,#VALUE!,50463,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P39280,5.4.3.-,#N/A,#VALUE!,38750,23.9988958462,3.98520356131104E-08,0.65,7.82947654481541E-08,7.04652889033387E-08,8.61242419929695E-08,0.65,#VALUE!
P07649,5.4.99.12,#N/A,#VALUE!,30400,NA,#VALUE!,0.65,#VALUE!,#VALUE!,#VALUE!,0.65,#VALUE!
P0AA43,5.4.99.19,#N/A,#VALUE!,25865,1479.4988402254,2.45682304919527E-06,0.65,4.82676434026575E-06,4.34408790623918E-06,5.30944077429233E-06,0.65,#VALUE!
P75966,5.4.99.20,#N/A,#VALUE!,24880,#N/A,#N/A,0.65,#N/A,#N/A,#N/A,0.65,#VALUE!
P32684,5.4.99.21,#N/A,#VALUE!,32477,8.7026353323,1.44514037401537E-08,0.65,2.83917558745651E-08,2.55525802871086E-08,3.12309314620216E-08,0.65,#VALUE!
